,Nboot,NSim,N,AtoB,AtoC,BtoC,typeA,powIE,powTE,powDE,powa,powb
976,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,2.999999999999999889e-01,4.000000000000000222e-01,0.000000000000000000e+00,2.000000000000000000e+00,6.099999999999999867e-02,2.800000000000000266e-01,3.250000000000000111e-01,4.399999999999999745e-02,9.669999999999999707e-01
977,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,2.999999999999999889e-01,-4.000000000000000222e-01,2.999999999999999889e-01,1.000000000000000000e+00,9.589999999999999636e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.579999999999999627e-01
978,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,4.000000000000000222e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,2.000000000000000000e+00,2.100000000000000130e-02,4.939999999999999947e-01,4.749999999999999778e-01,8.100000000000000255e-02,1.650000000000000078e-01
979,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,0.000000000000000000e+00,2.000000000000000111e-01,-2.000000000000000111e-01,9.900000000000000000e+01,3.559999999999999831e-01,6.900000000000000577e-02,7.900000000000000078e-02,5.210000000000000187e-01,5.360000000000000320e-01
980,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,1.000000000000000056e-01,-2.000000000000000111e-01,-2.000000000000000111e-01,1.000000000000000000e+00,4.779999999999999805e-01,1.000000000000000000e+00,7.690000000000000169e-01,1.000000000000000000e+00,4.809999999999999831e-01
981,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,-2.999999999999999889e-01,-2.000000000000000111e-01,-4.000000000000000222e-01,1.000000000000000000e+00,4.630000000000000226e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.620000000000000218e-01
982,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,2.000000000000000111e-01,1.000000000000000056e-01,-2.000000000000000111e-01,1.000000000000000000e+00,1.839999999999999969e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.819999999999999951e-01
983,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,-1.000000000000000056e-01,-1.000000000000000056e-01,2.999999999999999889e-01,2.000000000000000000e+00,7.900000000000000078e-02,8.599999999999999312e-02,6.800000000000000488e-02,2.999999999999999889e-01,1.749999999999999889e-01
984,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,-2.999999999999999889e-01,0.000000000000000000e+00,-4.000000000000000222e-01,2.000000000000000000e+00,4.900000000000000189e-02,3.280000000000000138e-01,3.220000000000000084e-01,5.130000000000000115e-01,6.500000000000000222e-02
985,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,2.000000000000000111e-01,4.000000000000000222e-01,-4.000000000000000222e-01,2.000000000000000000e+00,5.280000000000000249e-01,1.630000000000000060e-01,3.930000000000000160e-01,4.959999999999999964e-01,9.459999999999999520e-01
986,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,-2.000000000000000111e-01,0.000000000000000000e+00,4.000000000000000222e-01,2.000000000000000000e+00,5.500000000000000028e-02,1.789999999999999925e-01,1.670000000000000095e-01,5.260000000000000231e-01,6.500000000000000222e-02
987,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,0.000000000000000000e+00,4.000000000000000222e-01,-1.000000000000000056e-01,2.000000000000000000e+00,1.350000000000000089e-01,5.999999999999999778e-02,6.199999999999999956e-02,9.700000000000000289e-02,9.679999999999999716e-01
988,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,4.000000000000000222e-01,-4.000000000000000222e-01,-2.999999999999999889e-01,9.900000000000000000e+01,8.389999999999999680e-01,9.399999999999999467e-01,7.560000000000000053e-01,8.249999999999999556e-01,9.659999999999999698e-01
989,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,-4.000000000000000222e-01,-2.000000000000000111e-01,-1.000000000000000056e-01,1.000000000000000000e+00,5.180000000000000160e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.160000000000000142e-01
990,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,1.000000000000000056e-01,-1.000000000000000056e-01,1.000000000000000056e-01,2.000000000000000000e+00,2.900000000000000147e-02,8.200000000000000344e-02,8.799999999999999489e-02,8.799999999999999489e-02,1.680000000000000104e-01
991,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,2.999999999999999889e-01,0.000000000000000000e+00,4.000000000000000222e-01,1.000000000000000000e+00,5.500000000000000028e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.500000000000000028e-02
992,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,-2.000000000000000111e-01,-4.000000000000000222e-01,-1.000000000000000056e-01,2.000000000000000000e+00,1.059999999999999970e-01,1.459999999999999909e-01,1.960000000000000075e-01,8.400000000000000522e-02,9.519999999999999574e-01
993,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,2.000000000000000111e-01,-2.000000000000000111e-01,-2.000000000000000111e-01,9.900000000000000000e+01,2.620000000000000107e-01,4.580000000000000182e-01,3.180000000000000049e-01,4.530000000000000138e-01,4.540000000000000147e-01
994,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,2.000000000000000111e-01,-2.999999999999999889e-01,-1.000000000000000056e-01,9.900000000000000000e+01,1.880000000000000004e-01,4.869999999999999885e-01,4.099999999999999756e-01,1.880000000000000004e-01,8.339999999999999636e-01
995,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,2.999999999999999889e-01,-2.999999999999999889e-01,1.000000000000000056e-01,1.000000000000000000e+00,8.359999999999999654e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.329999999999999627e-01
996,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,-2.000000000000000111e-01,4.000000000000000222e-01,-4.000000000000000222e-01,2.000000000000000000e+00,5.729999999999999538e-01,1.650000000000000078e-01,6.099999999999999867e-02,5.200000000000000178e-01,9.709999999999999742e-01
997,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-4.000000000000000222e-01,-1.000000000000000056e-01,-2.000000000000000111e-01,9.900000000000000000e+01,1.700000000000000122e-02,2.520000000000000018e-01,1.700000000000000122e-01,1.219999999999999973e-01,7.799999999999999989e-02
998,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,2.999999999999999889e-01,-2.000000000000000111e-01,-4.000000000000000222e-01,1.000000000000000000e+00,5.130000000000000115e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.180000000000000160e-01
999,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000111e-01,2.000000000000000000e+00,2.000000000000000042e-02,5.700000000000000205e-02,5.500000000000000028e-02,1.710000000000000131e-01,4.900000000000000189e-02
1000,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,1.000000000000000056e-01,0.000000000000000000e+00,-2.000000000000000111e-01,9.900000000000000000e+01,5.600000000000000117e-02,1.700000000000000122e-01,1.640000000000000069e-01,5.270000000000000240e-01,5.999999999999999778e-02
1001,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,1.000000000000000056e-01,2.000000000000000111e-01,-2.999999999999999889e-01,2.000000000000000000e+00,2.149999999999999967e-01,9.199999999999999845e-02,1.170000000000000068e-01,3.039999999999999925e-01,5.140000000000000124e-01
1002,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,-4.000000000000000222e-01,0.000000000000000000e+00,2.000000000000000111e-01,9.900000000000000000e+01,5.500000000000000028e-02,9.689999999999999725e-01,9.609999999999999654e-01,5.050000000000000044e-01,6.500000000000000222e-02
1003,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,4.000000000000000222e-01,2.000000000000000111e-01,-2.000000000000000111e-01,1.000000000000000000e+00,5.220000000000000195e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.200000000000000178e-01
1004,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-4.000000000000000222e-01,1.000000000000000056e-01,-2.999999999999999889e-01,1.000000000000000000e+00,8.300000000000000433e-02,9.989999999999999991e-01,7.059999999999999609e-01,1.000000000000000000e+00,8.000000000000000167e-02
1005,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-4.000000000000000222e-01,2.000000000000000111e-01,2.000000000000000111e-01,9.900000000000000000e+01,1.700000000000000122e-02,2.409999999999999920e-01,1.729999999999999871e-01,1.429999999999999882e-01,9.600000000000000200e-02
1006,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,4.000000000000000222e-01,-2.000000000000000111e-01,2.999999999999999889e-01,2.000000000000000000e+00,2.030000000000000138e-01,4.670000000000000262e-01,5.769999999999999574e-01,3.240000000000000102e-01,4.769999999999999796e-01
1007,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,2.999999999999999889e-01,-2.000000000000000111e-01,2.999999999999999889e-01,1.000000000000000000e+00,5.150000000000000133e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.170000000000000151e-01
1008,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,1.000000000000000056e-01,-4.000000000000000222e-01,-2.000000000000000111e-01,2.000000000000000000e+00,2.109999999999999931e-01,8.999999999999999667e-02,6.700000000000000400e-02,1.749999999999999889e-01,9.669999999999999707e-01
1009,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,-1.000000000000000056e-01,-4.000000000000000222e-01,4.000000000000000222e-01,2.000000000000000000e+00,5.620000000000000551e-01,9.400000000000000022e-02,5.899999999999999689e-02,5.240000000000000213e-01,9.709999999999999742e-01
1010,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,4.000000000000000222e-01,-2.999999999999999889e-01,-2.999999999999999889e-01,1.000000000000000000e+00,8.000000000000000444e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.980000000000000426e-01
1011,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,2.999999999999999889e-01,-1.000000000000000056e-01,1.000000000000000056e-01,9.900000000000000000e+01,4.800000000000000100e-02,8.229999999999999538e-01,8.399999999999999689e-01,1.910000000000000031e-01,1.519999999999999962e-01
1012,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,0.000000000000000000e+00,-2.999999999999999889e-01,-4.000000000000000222e-01,1.000000000000000000e+00,8.129999999999999449e-01,5.399999999999999939e-02,8.030000000000000471e-01,1.000000000000000000e+00,8.129999999999999449e-01
1013,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,-1.000000000000000056e-01,1.000000000000000056e-01,2.999999999999999889e-01,1.000000000000000000e+00,1.769999999999999907e-01,1.000000000000000000e+00,9.739999999999999769e-01,1.000000000000000000e+00,1.759999999999999898e-01
1014,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,-2.999999999999999889e-01,-4.000000000000000222e-01,2.000000000000000111e-01,2.000000000000000000e+00,2.020000000000000129e-01,2.859999999999999765e-01,2.079999999999999905e-01,1.680000000000000104e-01,9.739999999999999769e-01
1015,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,4.000000000000000222e-01,4.000000000000000222e-01,0.000000000000000000e+00,9.900000000000000000e+01,2.100000000000000130e-02,2.340000000000000135e-01,1.690000000000000113e-01,9.099999999999999756e-02,1.680000000000000104e-01
1016,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,2.000000000000000111e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,2.000000000000000000e+00,2.400000000000000050e-02,1.849999999999999978e-01,1.710000000000000131e-01,7.299999999999999545e-02,1.940000000000000058e-01
1017,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,-4.000000000000000222e-01,-2.000000000000000111e-01,-2.000000000000000111e-01,2.000000000000000000e+00,1.270000000000000018e-01,5.010000000000000009e-01,5.789999999999999591e-01,1.749999999999999889e-01,4.879999999999999893e-01
1018,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,0.000000000000000000e+00,2.000000000000000111e-01,-2.999999999999999889e-01,2.000000000000000000e+00,2.340000000000000135e-01,6.400000000000000133e-02,8.000000000000000167e-02,3.360000000000000209e-01,4.989999999999999991e-01
1019,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,2.999999999999999889e-01,-2.999999999999999889e-01,4.000000000000000222e-01,1.000000000000000000e+00,8.259999999999999565e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.239999999999999547e-01
1020,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,2.000000000000000111e-01,1.000000000000000056e-01,-1.000000000000000056e-01,2.000000000000000000e+00,2.199999999999999872e-02,1.779999999999999916e-01,1.869999999999999996e-01,1.000000000000000056e-01,1.789999999999999925e-01
1021,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,-2.999999999999999889e-01,-4.000000000000000222e-01,1.000000000000000056e-01,2.000000000000000000e+00,1.010000000000000064e-01,3.280000000000000138e-01,3.119999999999999996e-01,7.499999999999999722e-02,9.699999999999999734e-01
1022,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,2.000000000000000111e-01,-2.999999999999999889e-01,0.000000000000000000e+00,9.900000000000000000e+01,8.200000000000000344e-02,5.110000000000000098e-01,5.360000000000000320e-01,6.500000000000000222e-02,8.239999999999999547e-01
1023,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,2.999999999999999889e-01,-1.000000000000000056e-01,2.000000000000000111e-01,2.000000000000000000e+00,4.299999999999999656e-02,3.370000000000000218e-01,3.669999999999999929e-01,1.950000000000000067e-01,1.729999999999999871e-01
1024,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,1.000000000000000056e-01,-2.000000000000000111e-01,1.000000000000000000e+00,7.099999999999999367e-02,1.000000000000000000e+00,7.780000000000000249e-01,1.000000000000000000e+00,6.500000000000000222e-02
1025,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,-2.000000000000000111e-01,4.000000000000000222e-01,1.000000000000000056e-01,2.000000000000000000e+00,1.170000000000000068e-01,1.690000000000000113e-01,2.340000000000000135e-01,8.899999999999999578e-02,9.629999999999999671e-01
1026,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,-2.999999999999999889e-01,0.000000000000000000e+00,2.999999999999999889e-01,1.000000000000000000e+00,5.700000000000000205e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.700000000000000205e-02
1027,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,2.000000000000000111e-01,2.999999999999999889e-01,2.000000000000000111e-01,2.000000000000000000e+00,1.910000000000000031e-01,1.670000000000000095e-01,1.140000000000000041e-01,1.700000000000000122e-01,8.429999999999999716e-01
1028,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,1.000000000000000056e-01,2.000000000000000111e-01,2.999999999999999889e-01,1.000000000000000000e+00,4.859999999999999876e-01,1.000000000000000000e+00,2.489999999999999991e-01,1.000000000000000000e+00,4.849999999999999867e-01
1029,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,-2.000000000000000111e-01,4.000000000000000222e-01,2.000000000000000111e-01,2.000000000000000000e+00,2.169999999999999984e-01,1.789999999999999925e-01,3.150000000000000022e-01,1.759999999999999898e-01,9.639999999999999680e-01
1030,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,-2.000000000000000111e-01,2.999999999999999889e-01,0.000000000000000000e+00,1.000000000000000000e+00,8.999999999999999667e-02,1.000000000000000000e+00,1.000000000000000000e+00,7.699999999999999900e-02,8.179999999999999494e-01
1031,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,1.000000000000000056e-01,0.000000000000000000e+00,-2.999999999999999889e-01,2.000000000000000000e+00,3.599999999999999728e-02,7.799999999999999989e-02,7.900000000000000078e-02,3.009999999999999898e-01,5.199999999999999761e-02
1032,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,2.000000000000000111e-01,-2.999999999999999889e-01,2.000000000000000111e-01,9.900000000000000000e+01,5.090000000000000080e-01,5.030000000000000027e-01,7.099999999999999645e-01,5.190000000000000169e-01,8.189999999999999503e-01
1033,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,-2.999999999999999889e-01,2.000000000000000111e-01,1.000000000000000056e-01,9.900000000000000000e+01,1.340000000000000080e-01,8.060000000000000497e-01,8.489999999999999769e-01,1.739999999999999880e-01,5.620000000000000551e-01
1034,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,-1.000000000000000056e-01,1.000000000000000056e-01,0.000000000000000000e+00,1.000000000000000000e+00,8.999999999999999320e-03,1.000000000000000000e+00,1.000000000000000000e+00,5.600000000000000117e-02,1.650000000000000078e-01
1035,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,-4.000000000000000222e-01,1.000000000000000056e-01,-4.000000000000000222e-01,2.000000000000000000e+00,1.170000000000000068e-01,4.809999999999999831e-01,3.800000000000000044e-01,5.160000000000000142e-01,1.660000000000000087e-01
1036,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,2.000000000000000111e-01,-4.000000000000000222e-01,-2.000000000000000111e-01,2.000000000000000000e+00,1.859999999999999987e-01,1.779999999999999916e-01,1.209999999999999964e-01,1.539999999999999980e-01,9.619999999999999662e-01
1037,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,2.999999999999999889e-01,-2.999999999999999889e-01,2.999999999999999889e-01,1.000000000000000000e+00,7.990000000000000435e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.940000000000000391e-01
1038,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,4.000000000000000222e-01,2.999999999999999889e-01,1.000000000000000000e+00,1.719999999999999862e-01,1.000000000000000000e+00,7.860000000000000320e-01,1.000000000000000000e+00,1.719999999999999862e-01
1039,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,-2.000000000000000111e-01,1.000000000000000056e-01,2.000000000000000111e-01,2.000000000000000000e+00,3.799999999999999906e-02,1.610000000000000042e-01,1.849999999999999978e-01,1.559999999999999998e-01,1.970000000000000084e-01
1040,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,2.000000000000000111e-01,-1.000000000000000056e-01,4.000000000000000222e-01,2.000000000000000000e+00,1.250000000000000000e-01,1.650000000000000078e-01,2.240000000000000047e-01,5.400000000000000355e-01,1.600000000000000033e-01
1041,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,2.999999999999999889e-01,1.000000000000000056e-01,2.999999999999999889e-01,9.900000000000000000e+01,1.890000000000000013e-01,7.880000000000000338e-01,6.830000000000000515e-01,8.199999999999999512e-01,1.620000000000000051e-01
1042,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-1.000000000000000056e-01,2.999999999999999889e-01,-2.999999999999999889e-01,9.900000000000000000e+01,3.599999999999999728e-02,9.500000000000000111e-02,7.399999999999999634e-02,1.719999999999999862e-01,1.419999999999999873e-01
1043,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-4.000000000000000222e-01,0.000000000000000000e+00,4.000000000000000222e-01,1.000000000000000000e+00,6.500000000000000222e-02,1.000000000000000000e+00,5.869999999999999662e-01,1.000000000000000000e+00,6.300000000000000044e-02
1044,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.900000000000000000e+01,1.200000000000000025e-02,7.799999999999999989e-02,7.900000000000000078e-02,5.800000000000000294e-02,1.630000000000000060e-01
1045,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,2.000000000000000111e-01,-4.000000000000000222e-01,1.000000000000000056e-01,9.900000000000000000e+01,2.260000000000000064e-01,4.799999999999999822e-01,6.660000000000000364e-01,1.980000000000000093e-01,9.679999999999999716e-01
1046,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,-1.000000000000000056e-01,-1.000000000000000056e-01,1.000000000000000056e-01,9.900000000000000000e+01,4.800000000000000100e-02,1.849999999999999978e-01,1.580000000000000016e-01,1.940000000000000058e-01,1.749999999999999889e-01
1047,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,-2.000000000000000111e-01,0.000000000000000000e+00,-1.000000000000000056e-01,1.000000000000000000e+00,7.299999999999999545e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.199999999999999456e-02
1048,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,0.000000000000000000e+00,-2.999999999999999889e-01,2.000000000000000111e-01,9.900000000000000000e+01,2.000000000000000042e-02,8.799999999999999489e-02,6.600000000000000311e-02,1.219999999999999973e-01,1.280000000000000027e-01
1049,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,-2.999999999999999889e-01,1.000000000000000056e-01,2.000000000000000111e-01,2.000000000000000000e+00,4.000000000000000083e-02,3.009999999999999898e-01,3.350000000000000200e-01,1.559999999999999998e-01,1.620000000000000051e-01
1050,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,4.000000000000000222e-01,1.000000000000000056e-01,-4.000000000000000222e-01,1.000000000000000000e+00,1.789999999999999925e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.769999999999999907e-01
1051,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,-2.999999999999999889e-01,-1.000000000000000056e-01,1.000000000000000000e+00,1.390000000000000124e-01,1.000000000000000000e+00,9.809999999999999831e-01,9.579999999999999627e-01,1.260000000000000009e-01
1052,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,1.000000000000000056e-01,0.000000000000000000e+00,4.000000000000000222e-01,2.000000000000000000e+00,4.299999999999999656e-02,8.699999999999999400e-02,8.699999999999999400e-02,4.630000000000000226e-01,5.800000000000000294e-02
1053,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,4.000000000000000222e-01,2.999999999999999889e-01,0.000000000000000000e+00,2.000000000000000000e+00,6.099999999999999867e-02,4.450000000000000067e-01,4.729999999999999760e-01,6.300000000000000044e-02,8.000000000000000444e-01
1054,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,-4.000000000000000222e-01,4.000000000000000222e-01,2.999999999999999889e-01,1.000000000000000000e+00,9.459999999999999520e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.459999999999999520e-01
1055,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,4.000000000000000222e-01,1.000000000000000056e-01,2.999999999999999889e-01,9.900000000000000000e+01,2.030000000000000138e-01,9.649999999999999689e-01,9.060000000000000275e-01,8.329999999999999627e-01,1.729999999999999871e-01
1056,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,1.000000000000000056e-01,2.000000000000000111e-01,-2.999999999999999889e-01,1.000000000000000000e+00,4.590000000000000191e-01,1.000000000000000000e+00,9.959999999999999964e-01,1.000000000000000000e+00,4.610000000000000209e-01
1057,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,-4.000000000000000222e-01,4.000000000000000222e-01,4.000000000000000222e-01,1.000000000000000000e+00,9.719999999999999751e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.709999999999999742e-01
1058,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,-4.000000000000000222e-01,-1.000000000000000056e-01,-2.999999999999999889e-01,2.000000000000000000e+00,7.000000000000000666e-02,4.769999999999999796e-01,5.260000000000000231e-01,3.310000000000000164e-01,1.390000000000000124e-01
1059,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,2.999999999999999889e-01,4.000000000000000222e-01,1.000000000000000000e+00,1.449999999999999900e-01,1.000000000000000000e+00,6.260000000000000009e-01,1.000000000000000000e+00,1.459999999999999909e-01
1060,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,4.000000000000000222e-01,2.999999999999999889e-01,-1.000000000000000056e-01,2.000000000000000000e+00,8.799999999999999489e-02,4.460000000000000075e-01,5.310000000000000275e-01,7.799999999999999989e-02,8.000000000000000444e-01
1061,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,2.000000000000000111e-01,-4.000000000000000222e-01,-1.000000000000000056e-01,1.000000000000000000e+00,9.749999999999999778e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.739999999999999769e-01
1062,1.000000000000000000e+03,1.000000000000000000e+03,9.000000000000000000e+01,-1.000000000000000056e-01,-4.000000000000000222e-01,-4.000000000000000222e-01,1.000000000000000000e+00,9.599999999999999645e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.599999999999999645e-01
1063,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-4.000000000000000222e-01,-1.000000000000000056e-01,2.999999999999999889e-01,1.000000000000000000e+00,6.199999999999999956e-02,1.000000000000000000e+00,7.069999999999999618e-01,1.000000000000000000e+00,6.300000000000000044e-02
1064,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,-4.000000000000000222e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.000000000000000000e+00,5.280000000000000249e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.280000000000000249e-01
1065,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,2.999999999999999889e-01,-2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000000e+00,1.380000000000000115e-01,3.290000000000000147e-01,4.259999999999999898e-01,1.680000000000000104e-01,5.430000000000000382e-01
1066,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,2.999999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000125e-03,1.000000000000000000e+00,1.000000000000000000e+00,6.099999999999999867e-02,6.400000000000000133e-02
1067,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,-4.000000000000000222e-01,2.000000000000000111e-01,9.900000000000000000e+01,2.100000000000000130e-02,1.690000000000000113e-01,9.900000000000000466e-02,1.179999999999999938e-01,1.650000000000000078e-01
1068,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+02,0.000000000000000000e+00,-2.999999999999999889e-01,-4.000000000000000222e-01,9.900000000000000000e+01,8.469999999999999751e-01,6.300000000000000044e-02,2.109999999999999931e-01,9.579999999999999627e-01,8.399999999999999689e-01
1069,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,2.000000000000000111e-01,2.000000000000000111e-01,-2.999999999999999889e-01,9.900000000000000000e+01,2.000000000000000042e-02,1.150000000000000050e-01,9.400000000000000022e-02,1.789999999999999925e-01,8.899999999999999578e-02
