,N,NSim,typeA,Exp_a,Exp_b,mAct_a,stdAct_a,mAct_b,stdAct_b,m_IE,std_IE,m_K,std_K
27,10.0,1000.0,99.0,-0.1,0.2,0.1899919914395215,0.378714500546233,-0.38798767420536767,0.3981724558213431,-0.07827210733117337,0.21982011385888434,0.141626035706109,0.13901415599646955
28,10.0,1000.0,99.0,-0.1,0.2,0.20627323630382047,0.38185620146899524,-0.3090308654581197,0.4418088273694643,-0.06529437671519503,0.2180827318379673,0.13415584188007515,0.13879829782421338
29,10.0,1000.0,99.0,-0.1,0.2,0.17900449473662156,0.38009592813964266,-0.2012123819169163,0.39815516781513166,-0.03583615488775157,0.1741056538749077,0.10807831788301468,0.11410575412593282
30,10.0,1000.0,99.0,-0.1,0.2,0.19221633247781977,0.39099091719616813,-0.10813714837639367,0.40732359662821044,-0.014303179286990361,0.1770438220545247,0.10709344737218461,0.11328167578292772
31,10.0,1000.0,99.0,-0.1,0.2,0.1893372096201425,0.3738828303754702,0.008994067537001105,0.39229356313127334,0.003192057405757588,0.17028665350211034,0.09732681554268346,0.11061834431190984
32,10.0,1000.0,99.0,-0.1,0.2,0.20437113996852482,0.37216174951597036,0.10092047832104173,0.4013834690060388,0.02265257834070649,0.17685459327022363,0.10266004619497315,0.11759054718365207
33,10.0,1000.0,99.0,-0.1,0.2,0.19396891725402282,0.39451395621730706,0.18985227946860037,0.40195619055611154,0.04272175726400505,0.19454596662349574,0.11767965355043909,0.12288363667848007
34,10.0,1000.0,99.0,-0.1,0.2,0.2170940837390928,0.370555249106804,0.3141430694192475,0.39697681265922674,0.06974115119042934,0.20583669879363586,0.13509587484218968,0.1368548258784856
35,10.0,1000.0,99.0,-0.1,0.2,0.19494843469725204,0.3652994783960495,0.40660639027370404,0.4211821720151367,0.08758708109559292,0.23557983807628752,0.1566370366130598,0.15290625580216444
36,10.0,1000.0,99.0,0.0,0.2,0.19848903936462237,0.36425050823432925,-0.3870473727817708,0.4031767779485504,-0.0828426715223746,0.20407496689087926,0.14364633069225596,0.1375529005132605
37,10.0,1000.0,99.0,0.0,0.2,0.18051128506949085,0.3826095974616676,-0.3202322436486932,0.39925372907069906,-0.049634473018875455,0.21600292813616673,0.1325849321620768,0.1346130682091912
38,10.0,1000.0,99.0,0.0,0.2,0.20474364892662192,0.3813166725548532,-0.18884614761220866,0.416340697426464,-0.03568451952947921,0.1781762209069085,0.11139846176515056,0.11996766140097592
39,10.0,1000.0,99.0,0.0,0.2,0.20865900664055279,0.36036288987252785,-0.09053808799071794,0.42400613642463814,-0.028386380428094334,0.16756962177380066,0.11018013924099217,0.120873881450001
40,10.0,1000.0,99.0,0.0,0.2,0.19561697135365608,0.3741574886582668,-0.0012250619378246998,0.4216295542577459,-0.0013317610013819365,0.17487865199644667,0.10429127088149329,0.11497874982198852
41,10.0,1000.0,99.0,0.0,0.2,0.19859901112426276,0.3855333231050697,0.08104327699469098,0.40382911781444125,0.011020827385459252,0.18241041010897602,0.10269250871906543,0.11419596464846794
42,10.0,1000.0,99.0,0.0,0.2,0.19820515199575905,0.3730901531898509,0.19842007888496807,0.3904824474094792,0.04306226289750008,0.1891472946752555,0.11115641328529734,0.11237497443864285
43,10.0,1000.0,99.0,0.0,0.2,0.19582451771580509,0.3850912074383825,0.2854765857839333,0.43344746103640946,0.0603081728417491,0.21732034380380055,0.13523625551826404,0.14572268719662884
44,10.0,1000.0,99.0,0.0,0.2,0.20415088845907628,0.3865183505135793,0.4034358782198124,0.3867198931287776,0.08503990389119641,0.22274718351342415,0.1468606029079721,0.1362189808779118
45,10.0,1000.0,99.0,0.1,0.2,0.18086575710240926,0.3837096945038555,-0.4000320747712901,0.4165217832888403,-0.07301535451127686,0.23066172623544345,0.1479635405190739,0.14490113653764397
46,10.0,1000.0,99.0,0.1,0.2,0.19062081820737525,0.37364723341898254,-0.3052556143506665,0.4252068302180073,-0.06483802891150646,0.22584050002589096,0.1351081008821769,0.14230325006050432
47,10.0,1000.0,99.0,0.1,0.2,0.19451607943628865,0.36097949105804744,-0.2035356441881667,0.43178429104970795,-0.04145803608984967,0.196782324066243,0.11922850386560209,0.1283109217395784
48,10.0,1000.0,99.0,0.1,0.2,0.21075853926713403,0.37959674740576366,-0.07341632570075712,0.4129920101296652,-0.01936941471216291,0.17660256983720135,0.11183102477246305,0.12083983746855302
49,10.0,1000.0,99.0,0.1,0.2,0.210681394821021,0.3614751708025405,-0.00912783347912907,0.39221926723654144,0.0011914587707262685,0.16696586267790228,0.09686563502165652,0.108928039576353
50,10.0,1000.0,99.0,0.1,0.2,0.20420070171423932,0.3961562408951728,0.10219612436530702,0.4002051809954609,0.01850430738575847,0.1715849947736927,0.10565720070491916,0.11430368400713542
51,10.0,1000.0,99.0,0.1,0.2,0.2129325503348162,0.37307424788462706,0.18845062205684332,0.4150097356011668,0.04328479978043107,0.19397646461393753,0.11351896031613318,0.12792475780444199
52,10.0,1000.0,99.0,0.1,0.2,0.20833249469357307,0.3705657197438852,0.2729440767743937,0.41511901218957964,0.05455289516266301,0.19614449070840329,0.12481238647557281,0.12567628410546183
53,10.0,1000.0,99.0,0.1,0.2,0.22422866569876068,0.35192420176961725,0.39524477834730076,0.38897176533989963,0.08294129064413489,0.21281604076084204,0.14651900692251663,0.1370949321765938
54,10.0,1000.0,99.0,0.2,0.2,0.19203387270042338,0.37745846256615795,-0.3775090819633118,0.40264675252509324,-0.0690072225456625,0.21371074793028547,0.1424925953479674,0.13976268788664284
55,10.0,1000.0,99.0,0.2,0.2,0.21568762073309863,0.38268286216871333,-0.316878022791522,0.383268829986932,-0.06619201468582085,0.20952163721791853,0.13625692205756193,0.13708835847405004
56,10.0,1000.0,99.0,0.2,0.2,0.21960728909672902,0.3852501667323788,-0.18838163678971942,0.40143874303271715,-0.03764520411900149,0.19033663325565586,0.11667281836400127,0.12450888899737733
57,10.0,1000.0,99.0,0.2,0.2,0.168313463472625,0.38218894713696666,-0.11003211659463544,0.4020570486766465,-0.01756557536862296,0.16447560246043832,0.10247557378391847,0.11357938322724091
58,10.0,1000.0,99.0,0.2,0.2,0.19440997424480908,0.4043249963985502,-0.004525488097731211,0.4033379111381925,-0.0061062576359186115,0.18179424246340853,0.0995220952611824,0.11265574211936433
59,10.0,1000.0,99.0,0.2,0.2,0.19457505279286813,0.378847804935527,0.11204357854304817,0.4259473231098039,0.019776405140167895,0.2030492137856738,0.11110286129862239,0.11684260481451902
60,10.0,1000.0,99.0,0.2,0.2,0.20925053374516772,0.360322538209147,0.21882086058484942,0.40626775864212616,0.040615225104592305,0.19222236054807376,0.11264652475715954,0.12058853112750056
61,10.0,1000.0,99.0,0.2,0.2,0.18524499489492535,0.3759022198239474,0.29653365061274134,0.38963078075841845,0.053463156439889206,0.21946521307372696,0.12393487146562246,0.1292485668162772
62,10.0,1000.0,99.0,0.2,0.2,0.19230244080541747,0.3822800217999514,0.4030931412460891,0.41750386685257274,0.07930204110088278,0.23897862519668986,0.14812007311495998,0.13538353512171847
63,10.0,1000.0,99.0,0.3,0.2,0.2030368737353695,0.37271354736137885,-0.393688849223383,0.4042761675494073,-0.08213714916626105,0.22511244891286109,0.1500883302405582,0.14674889415910877
64,10.0,1000.0,99.0,0.3,0.2,0.18126251312005262,0.38988595573219387,-0.31526020604448196,0.4078280570702452,-0.062309003162383816,0.20919238581476984,0.14606541480125296,0.14963943295431123
65,10.0,1000.0,99.0,0.3,0.2,0.18958106012785642,0.37938541598283504,-0.20250170974792772,0.3919224208994275,-0.04283666592332183,0.17087590916629763,0.11455505992928107,0.12288110139830591
66,10.0,1000.0,99.0,0.3,0.2,0.21908961453357317,0.38902833370660134,-0.09716843795250923,0.40206151340203133,-0.021784659399208612,0.17266979402185068,0.1107258346961202,0.11452482514259474
67,10.0,1000.0,99.0,0.3,0.2,0.20421352820019473,0.38663283551767086,0.004386241797256851,0.40782510611411005,0.001615861033067735,0.1620329977189718,0.10253095780155022,0.11511361465334966
68,10.0,1000.0,99.0,0.3,0.2,0.19695197197098588,0.3581441974337536,0.07928400310841488,0.4171457279441591,0.0241590394382255,0.16778910354815127,0.10270303127155865,0.11267708160174052
69,10.0,1000.0,99.0,0.3,0.2,0.22072869510433923,0.37899176574826293,0.2121440605432185,0.4260174292754151,0.042212169535355455,0.20403491110756053,0.11973493603866915,0.12368786013774435
70,10.0,1000.0,99.0,0.3,0.2,0.20846619248780796,0.37977372716091073,0.3103682151865928,0.4475433302672561,0.05298145854011577,0.21342916126230935,0.1293293683549857,0.13194278426018852
71,10.0,1000.0,99.0,0.3,0.2,0.19258991667117675,0.3899758701879053,0.38490255807530277,0.3998994123710821,0.08123825693992384,0.2292655989269933,0.14813587918750165,0.13896499094537687
72,10.0,1000.0,99.0,0.4,0.2,0.19944570392696323,0.3930158799564598,-0.39466625166828206,0.39608575712836136,-0.07720122327493377,0.2277538945817584,0.16027825114752606,0.15274959559205153
73,10.0,1000.0,99.0,0.4,0.2,0.19487461960720714,0.37999854166222174,-0.32344597006906006,0.4108744802153677,-0.05428172939953802,0.22556718904031656,0.14011199912177186,0.14704237493968986
74,10.0,1000.0,99.0,0.4,0.2,0.20590017994023055,0.38640242239392286,-0.17960878727711854,0.41506445790499824,-0.038427719720122246,0.1988707441178156,0.12382797403547019,0.13032851741090906
75,10.0,1000.0,99.0,0.4,0.2,0.18868014953542642,0.3889737597300659,-0.09883046869638933,0.399163256140769,-0.020958774922661738,0.17779709969269836,0.10754250752206493,0.11659823499602281
76,10.0,1000.0,99.0,0.4,0.2,0.1997106002300216,0.36285919383379567,0.017838746299033523,0.39738756054384705,0.00289216674558624,0.16864437671769505,0.10204323869266602,0.11658540147141992
77,10.0,1000.0,99.0,0.4,0.2,0.2098581008010661,0.37277374141279174,0.11722890063631088,0.4075472961665432,0.028095771932232828,0.17399969378510402,0.11530918643576835,0.11865854168463191
78,10.0,1000.0,99.0,0.4,0.2,0.20997376736990486,0.36054083475339105,0.2126313402676855,0.4166020058904248,0.04678127272580544,0.1810068442341565,0.11175564498323001,0.11761335052329537
79,10.0,1000.0,99.0,0.4,0.2,0.18664319872145313,0.3754013715983488,0.31186721779655896,0.4017661984593766,0.054062603940024184,0.2025448487249688,0.12807887957611466,0.12904939056388298
80,10.0,1000.0,99.0,0.4,0.2,0.19513037771883296,0.36460972532967006,0.4142986493848363,0.38459378209935197,0.07539635229393492,0.21211988050952174,0.14568064564778946,0.12933113225991058
81,10.0,1000.0,1.0,-0.4,0.2,0.2007099729367925,0.0202735034939162,-0.41615923979673947,0.41592343537652915,-0.08358960238573215,0.08416005960344046,0.40555500311294146,0.22876351771352268
82,10.0,1000.0,1.0,-0.4,0.2,0.20036144302007575,0.02051032534091787,-0.2853244019308788,0.43009379923593544,-0.057323818675760564,0.08731227927253304,0.35296220739235296,0.21939633570430536
83,10.0,1000.0,1.0,-0.4,0.2,0.2001956242208646,0.020186389334811507,-0.22471817716013143,0.40239438609676675,-0.044860926606770574,0.0810869103941701,0.32906459297399887,0.21211221097753788
84,10.0,1000.0,1.0,-0.4,0.2,0.19997228442448323,0.020386860216031755,-0.08551489724404783,0.42905897545667754,-0.016906587480514438,0.08572890784089725,0.3030313571498121,0.20574618361420705
85,10.0,1000.0,1.0,-0.4,0.2,0.2002453276171865,0.020463460052638414,-0.006423676980842037,0.418939043677806,-0.0016349169185550163,0.08322679152861298,0.2857749481499232,0.19909732777953418
86,10.0,1000.0,1.0,-0.4,0.2,0.19952643539603732,0.020274704620613024,0.09350648505183315,0.41752854037947984,0.018566112033510485,0.08258372902968508,0.3042694316694462,0.20139836816513354
87,10.0,1000.0,1.0,-0.4,0.2,0.20033789811069305,0.019972578220881318,0.19806870255432643,0.4107039558287707,0.03951103739826815,0.08254359447462635,0.3246114555495103,0.21559185425910588
88,10.0,1000.0,1.0,-0.4,0.2,0.20095985234882865,0.01987094256846693,0.2904542162463702,0.4136011799995963,0.058620233349801286,0.08344591383635462,0.3603079855610332,0.22079952749266124
89,10.0,1000.0,1.0,-0.4,0.2,0.1996338938628782,0.020906228888718775,0.4232159504179351,0.4130217543562482,0.08433684357348603,0.08223912978392522,0.40485533635033627,0.22962662899902261
90,10.0,1000.0,1.0,-0.3,0.2,0.20009881433602766,0.021261254868424794,-0.38935620935740856,0.40863798306933474,-0.07788747219095987,0.08260049721257541,0.3865285823856908,0.22543125978786177
91,10.0,1000.0,1.0,-0.3,0.2,0.20053751544795434,0.02126971883350158,-0.29565043636894767,0.40663009806286776,-0.05920685564331933,0.08214134086212228,0.3501990855565916,0.21516912877096742
92,10.0,1000.0,1.0,-0.3,0.2,0.19914949971495138,0.020183055307861734,-0.21870834734741693,0.4333748700231162,-0.04314379777866362,0.08724726756775017,0.3332327897005545,0.21395714747976058
93,10.0,1000.0,1.0,-0.3,0.2,0.2003301269378203,0.02005334586643711,-0.10167421672965256,0.39057560437782024,-0.020236472678862114,0.07874165804496253,0.2928751065084731,0.1996395593696947
94,10.0,1000.0,1.0,-0.3,0.2,0.20079659596812585,0.021354192768010642,-0.0036203732862926403,0.4385091291454428,-0.00111331554700621,0.0885251403278688,0.2898073365946848,0.19643252376306747
95,10.0,1000.0,1.0,-0.3,0.2,0.20008131602781604,0.02071988693048912,0.1158652515519861,0.40045277298924836,0.023185027968720046,0.08046040013674262,0.29067527904423934,0.19685731648348187
96,10.0,1000.0,1.0,-0.3,0.2,0.1989341420067895,0.020645130537075302,0.19432494717970938,0.41138105267311414,0.03880081251284213,0.08364495871954447,0.3202463343234897,0.20591865945481083
97,10.0,1000.0,1.0,-0.3,0.2,0.200226880970365,0.01977763183410244,0.2958313415458022,0.413795939464497,0.05918741625129597,0.08269005682749746,0.35576264310672184,0.22497895784047264
98,10.0,1000.0,1.0,-0.3,0.2,0.1986686041679394,0.020322545617463106,0.39969496017094747,0.4180731864261181,0.07930583537100544,0.08373995023953189,0.4119213801740203,0.22782437990802368
99,10.0,1000.0,1.0,-0.2,0.2,0.19911024879074166,0.020667977056758206,-0.39801266667599966,0.4041955828600788,-0.07924844127051274,0.08206310499615038,0.3882169631941346,0.2292893311380684
100,10.0,1000.0,1.0,-0.2,0.2,0.19992448142828886,0.020654044972301232,-0.2772529438725655,0.3972431099091883,-0.05529894617630112,0.07974603293595722,0.336775574850863,0.21622644243290415
101,10.0,1000.0,1.0,-0.2,0.2,0.19999809271532087,0.021345306716882312,-0.18497926738146941,0.403116163976554,-0.03706860389048074,0.08111528675411284,0.3108513232665308,0.20644819863218766
102,10.0,1000.0,1.0,-0.2,0.2,0.20110696807555103,0.020910359252433033,-0.09680913390279201,0.3981076592774063,-0.019489670755225185,0.08082848238131411,0.2863959199561144,0.19903840071247833
103,10.0,1000.0,1.0,-0.2,0.2,0.19999923496670613,0.021881320400731968,-0.010860975303400647,0.4081201565575251,-0.001842744991077585,0.08271783332984575,0.281232698343643,0.1991790573641242
104,10.0,1000.0,1.0,-0.2,0.2,0.20002744503047745,0.02067906885981007,0.1005990552762413,0.39845938895309146,0.020249634248027056,0.08021120341406932,0.29229607279851216,0.1983789595047245
105,10.0,1000.0,1.0,-0.2,0.2,0.19991782909471903,0.020948774721663455,0.1819714421316446,0.4069022449261647,0.03690896934701752,0.08209587945120558,0.3161980082848547,0.21469816764832694
106,10.0,1000.0,1.0,-0.2,0.2,0.20000407701982095,0.020305324997783505,0.3172839582431808,0.4551942739218674,0.06354586193560237,0.09071074224982621,0.3744427916336208,0.22220481475409368
107,10.0,1000.0,1.0,-0.2,0.2,0.20133663923702824,0.020536025952064486,0.42604533732272726,0.39257764661186684,0.08593832641495878,0.08027767061129039,0.41509856630980446,0.22459506264365314
108,10.0,1000.0,1.0,-0.1,0.2,0.20043250018061473,0.019893270315594954,-0.41031912241739166,0.4251910173696436,-0.08220374699770493,0.08647842014613308,0.402788678900493,0.22346386585246517
109,10.0,1000.0,1.0,-0.1,0.2,0.19855356261711335,0.020796791979620106,-0.28274187444106336,0.40360250961662014,-0.05611786470940916,0.08100516075964531,0.34041051945860457,0.21537626642813756
110,10.0,1000.0,1.0,-0.1,0.2,0.20004174334924002,0.019674660699532692,-0.2100569335574466,0.41569983619419126,-0.042219602894019416,0.08312537139805641,0.32369684237633795,0.2188472977164895
111,10.0,1000.0,1.0,-0.1,0.2,0.1996734059713195,0.021155056232659314,-0.10404067614110502,0.4022184901545527,-0.021123590510890602,0.08100881897346872,0.28896555492336207,0.1946741050794834
112,10.0,1000.0,1.0,-0.1,0.2,0.2011686916790014,0.021157530564253037,-0.00443949726537352,0.404809825363571,-0.0010196598503774404,0.08343440378053696,0.2765849352632644,0.1971517571617712
113,10.0,1000.0,1.0,-0.1,0.2,0.2005894179355854,0.020322549197340306,0.09551328891204336,0.41275150855115184,0.019554067411655007,0.083338919775146,0.29054937013027365,0.2062173357272332
114,10.0,1000.0,1.0,-0.1,0.2,0.20031238888689187,0.020387966717391355,0.1949513138648498,0.41499240505887164,0.039649288869717976,0.0833286837719646,0.31216996087906823,0.20706551392650496
115,10.0,1000.0,1.0,-0.1,0.2,0.20006146880236553,0.020119554489569355,0.3054728153280828,0.39815005079360133,0.061388281569673464,0.08061949394158877,0.3507822321395452,0.22206305358228276
116,10.0,1000.0,1.0,-0.1,0.2,0.20013752270502674,0.020070212341027675,0.40311738367184263,0.40731056986409275,0.08095428217257097,0.08332258156156314,0.4045046577586078,0.23030409789946085
117,10.0,1000.0,1.0,0.0,0.2,0.2000514010622204,0.02076916988197328,-0.3833443872590666,0.4115893607082046,-0.07670800350327503,0.08273453709512808,0.39782007103895045,0.23363044446388723
118,10.0,1000.0,1.0,0.0,0.2,0.1998046451098255,0.021249030237047585,-0.29117319482152026,0.42114737963951765,-0.058168510369326895,0.08460365522924676,0.35013648795130736,0.2219684020167717
119,10.0,1000.0,1.0,0.0,0.2,0.20059283151443935,0.02011005373472593,-0.20435124231095805,0.41628144290925984,-0.0409948387344387,0.08385834154406487,0.32283173031441953,0.2064115274319078
120,10.0,1000.0,1.0,0.0,0.2,0.19935545184239042,0.020524910904965037,-0.09528104642492567,0.38971606855627167,-0.01912857095584736,0.07809951682032645,0.2842928619644751,0.19453019319851564
121,10.0,1000.0,1.0,0.0,0.2,0.19987951662459497,0.020606369706835638,-0.0036527793794250613,0.4040764645082162,-0.0011608105954393113,0.0807158362669497,0.2798536499660354,0.19533827484489036
122,10.0,1000.0,1.0,0.0,0.2,0.20045335013921328,0.020152601601282766,0.10561078436583493,0.4155245824344586,0.02118356253728606,0.08453462032113969,0.29050497397153585,0.2020987642581598
123,10.0,1000.0,1.0,0.0,0.2,0.20122823608944965,0.020227618459139764,0.2117453227265546,0.4112764297938073,0.04260110274525725,0.08382402821464632,0.3149346092407855,0.21771150834146988
124,10.0,1000.0,1.0,0.0,0.2,0.20052905519882677,0.02110854244768834,0.3035226548363999,0.41856359892651257,0.061216512297547994,0.08478667624187958,0.35768411317112336,0.22586168318228558
125,10.0,1000.0,1.0,0.0,0.2,0.20028303331068112,0.020052894168410346,0.4075610864606755,0.4029649372682946,0.08118652347158203,0.08039045746100235,0.4054670419074459,0.2371385640017914
126,10.0,1000.0,1.0,0.1,0.2,0.20002705836577928,0.02051602586424385,-0.39003050875127854,0.3923737937028608,-0.07764758346053094,0.07876634323081773,0.3943653138458042,0.22082367005516504
127,10.0,1000.0,1.0,0.1,0.2,0.20096307760491902,0.02054281304743342,-0.3035799191984704,0.4274480818230633,-0.06064417150891516,0.08601026037365336,0.35988138356816674,0.22384717318735706
128,10.0,1000.0,1.0,0.1,0.2,0.1994357757563468,0.02069744387806448,-0.21639408891851408,0.3891442143088966,-0.043492782511684126,0.07781894007394523,0.3152405177199588,0.20666861524364563
129,10.0,1000.0,1.0,0.1,0.2,0.20017889835971397,0.020549085584053065,-0.08601349353806081,0.40944057029194325,-0.017255007317225065,0.08222248334602149,0.2850244146209222,0.199895691838648
130,10.0,1000.0,1.0,0.1,0.2,0.20001449139840394,0.02117055826838035,0.02770649258702606,0.392472959614543,0.005145884852046907,0.07930139610788796,0.2802551497027807,0.19911712041247612
131,10.0,1000.0,1.0,0.1,0.2,0.2000313645164386,0.020904900886964825,0.10408728143491458,0.39875025763967836,0.02098590821523473,0.08053824674113698,0.29472507191692854,0.2010989516293804
132,10.0,1000.0,1.0,0.1,0.2,0.20068300261544944,0.019678381698793348,0.19164527290499025,0.43146011742615054,0.038673705524326224,0.086824734655121,0.3200068256087949,0.20962893462462628
133,10.0,1000.0,1.0,0.1,0.2,0.20117974154164506,0.019771421591709148,0.2815310637005192,0.3847472487318756,0.05676316169453643,0.07781369437185172,0.33854230353158177,0.2209377275844387
134,10.0,1000.0,1.0,0.1,0.2,0.19970499024659427,0.020360408917650615,0.40278247059445443,0.4317070803269072,0.08023158078611207,0.08667184584195983,0.4038615593273936,0.22896423213517886
135,10.0,1000.0,1.0,0.2,0.2,0.2003830409585833,0.020028267115876512,-0.4081750921623634,0.4240803128948152,-0.08136554638429186,0.08576972388712524,0.41168340483242183,0.22595628088355052
136,10.0,1000.0,1.0,0.2,0.2,0.19919209560631787,0.020231725656369895,-0.27965498226683394,0.39542643388132126,-0.05548354959042307,0.07908654595398541,0.3401700193723249,0.21943907070113378
137,10.0,1000.0,1.0,0.2,0.2,0.19993658590393454,0.02005162658590571,-0.20317976169662347,0.3926401868129741,-0.04087115313796983,0.07899658220042173,0.31491928924545487,0.21500456375807925
138,10.0,1000.0,1.0,0.2,0.2,0.19968563754945312,0.02028958339490819,-0.08553710305879114,0.41385103468100987,-0.01696187848892732,0.08369091085896828,0.30029637342845983,0.20288082889081152
139,10.0,1000.0,1.0,0.2,0.2,0.20093796989104487,0.02038186720074383,-0.010918964594996987,0.4040484734300237,-0.0017045570657447055,0.08221750201406784,0.27505448971599783,0.19350521881639587
140,10.0,1000.0,1.0,0.2,0.2,0.19949006580973594,0.019924010848011,0.09949225718300723,0.4254604190932411,0.01996580679137522,0.08418553285633008,0.2982598918125248,0.20313050618137893
141,10.0,1000.0,1.0,0.2,0.2,0.19932223755578174,0.020698830812728525,0.20647147190568269,0.39282470371370987,0.04116359439396197,0.07862702368955835,0.31349328496674084,0.20568907016331284
142,10.0,1000.0,1.0,0.2,0.2,0.19978056590890794,0.020578196419636537,0.29467861019395225,0.39774956477477763,0.059438078764592374,0.08042639983826667,0.34515384528771387,0.21635467102411512
