,N,NSim,typeA,Exp_a,Exp_b,mAct_a,stdAct_a,mAct_b,stdAct_b,m_IE,std_IE,m_K,std_K
0,10.0,1000.0,99.0,-0.4,0.3,0.29883939918057667,0.38643030262314015,-0.42911541967202177,0.4023379667180083,-0.1274564842525902,0.24385657852047396,0.1630452044876409,0.14557570981287207
1,10.0,1000.0,99.0,-0.4,0.3,0.2874007373924068,0.36386860369809015,-0.2957373691003359,0.394672355172684,-0.09039028449834188,0.22351618312431035,0.13880498438963354,0.13822458709127447
2,10.0,1000.0,99.0,-0.4,0.3,0.3047343750360563,0.3952882469419696,-0.20302049416650816,0.4100857246312395,-0.05916242301860305,0.21637252216100372,0.13383168380116575,0.13164725289902912
3,10.0,1000.0,99.0,-0.4,0.3,0.2949410807061653,0.3796709584143858,-0.1067393564447074,0.4137831114388134,-0.03211578623157047,0.2090924409800856,0.12131288829751637,0.13075602578100237
4,10.0,1000.0,99.0,-0.4,0.3,0.2888612323323157,0.3886994378411207,0.020321931653748376,0.4176971465911013,-0.002873305519153935,0.22444006380420672,0.1185999405678283,0.13137526284528503
5,10.0,1000.0,99.0,-0.4,0.3,0.3068773961206789,0.37314421955081817,0.08647232341934515,0.42000405943921776,0.026795226685351385,0.20337285748192055,0.12174494778327723,0.1300778391107207
6,10.0,1000.0,99.0,-0.4,0.3,0.30197535019902594,0.3712391309309287,0.1966209792165192,0.4037328706402146,0.05842895343086525,0.18986225810208512,0.13269743498135544,0.13135741468986217
7,10.0,1000.0,99.0,-0.4,0.3,0.2969449811913492,0.3756921235264629,0.289972380850707,0.40853727431488,0.0735443142722788,0.21736205772781655,0.14888391248462654,0.1501959683070719
8,10.0,1000.0,99.0,-0.4,0.3,0.2976422049541507,0.36801865075103163,0.3838506789558277,0.4135142517535536,0.10989939480553265,0.2477620374757575,0.17780187043452525,0.16656062348919812
9,10.0,1000.0,99.0,-0.3,0.3,0.3017765792602231,0.3664318014941571,-0.39940730186190676,0.4030219855276817,-0.11529175278704946,0.22445879497685942,0.15298669286714886,0.13188931499576265
10,10.0,1000.0,99.0,-0.3,0.3,0.3163417564726509,0.38414107011967674,-0.27624792133106013,0.4226503532489372,-0.08379618003315147,0.23286441080231954,0.14267074548428177,0.13841006250650728
11,10.0,1000.0,99.0,-0.3,0.3,0.308267191805728,0.3864296982923009,-0.1913043680796323,0.3994590479462899,-0.05322154042323725,0.20574971128614067,0.12745578117260717,0.12429049905856415
12,10.0,1000.0,99.0,-0.3,0.3,0.3136775702422637,0.3800941026472697,-0.1168757374527749,0.4097619383296738,-0.038107981074032106,0.19384196693261302,0.11773992624039842,0.1243205444583579
13,10.0,1000.0,99.0,-0.3,0.3,0.3088904140176793,0.381852478839391,0.02833971150960315,0.4135272311466393,0.007693968256337255,0.20298551592750066,0.11892511372235436,0.1290032220042837
14,10.0,1000.0,99.0,-0.3,0.3,0.3112535272729535,0.3647827260959915,0.11509167592993205,0.39131991649600284,0.03530316743776853,0.1909802712151177,0.12009296647271193,0.12213767935819787
15,10.0,1000.0,99.0,-0.3,0.3,0.2911805267840741,0.38084209034545813,0.1977023465383957,0.4175774931102425,0.057074193185972635,0.2033463483037987,0.13156742243688574,0.13288581324848123
16,10.0,1000.0,99.0,-0.3,0.3,0.298439589092107,0.36431452880096943,0.29957714966585275,0.38980707285811184,0.0772276446723626,0.22041241127216055,0.1548308219799646,0.15591244873810842
