,Nboot,NSim,N,AtoB,AtoC,BtoC,typeA,powIE,powTE,powDE,powa,powb
185,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,1.000000000000000056e-01,-2.000000000000000111e-01,0.000000000000000000e+00,9.900000000000000000e+01,1.799999999999999864e-02,1.059999999999999970e-01,7.399999999999999634e-02,8.599999999999999312e-02,9.500000000000000111e-02
186,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,1.000000000000000056e-01,-4.000000000000000222e-01,0.000000000000000000e+00,9.900000000000000000e+01,2.000000000000000042e-02,1.000000000000000056e-01,7.900000000000000078e-02,9.800000000000000377e-02,1.610000000000000042e-01
187,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,1.000000000000000056e-01,1.000000000000000056e-01,0.000000000000000000e+00,9.900000000000000000e+01,8.000000000000000167e-03,9.900000000000000466e-02,7.299999999999999545e-02,8.100000000000000255e-02,8.100000000000000255e-02
188,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,4.000000000000000222e-01,2.000000000000000111e-01,0.000000000000000000e+00,9.900000000000000000e+01,1.600000000000000033e-02,2.290000000000000091e-01,1.729999999999999871e-01,9.299999999999999933e-02,1.120000000000000023e-01
189,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,1.000000000000000056e-01,2.000000000000000111e-01,2.999999999999999889e-01,9.900000000000000000e+01,2.599999999999999881e-02,1.000000000000000056e-01,7.299999999999999545e-02,1.910000000000000031e-01,8.300000000000000433e-02
190,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,9.900000000000000000e+01,1.299999999999999940e-02,8.400000000000000522e-02,5.999999999999999778e-02,8.599999999999999312e-02,8.899999999999999578e-02
191,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,1.000000000000000056e-01,2.999999999999999889e-01,0.000000000000000000e+00,9.900000000000000000e+01,1.200000000000000025e-02,7.599999999999999811e-02,7.000000000000000666e-02,8.899999999999999578e-02,1.250000000000000000e-01
192,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-1.000000000000000056e-01,-4.000000000000000222e-01,4.000000000000000222e-01,9.900000000000000000e+01,5.399999999999999939e-02,9.199999999999999845e-02,5.600000000000000117e-02,2.670000000000000151e-01,1.729999999999999871e-01
193,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.000000000000000111e-01,-2.999999999999999889e-01,2.999999999999999889e-01,9.900000000000000000e+01,3.099999999999999978e-02,1.519999999999999962e-01,6.400000000000000133e-02,1.930000000000000049e-01,1.160000000000000059e-01
194,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,0.000000000000000000e+00,4.000000000000000222e-01,9.900000000000000000e+01,2.900000000000000147e-02,1.819999999999999951e-01,1.229999999999999982e-01,2.469999999999999973e-01,6.199999999999999956e-02
195,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,0.000000000000000000e+00,-2.999999999999999889e-01,-2.000000000000000111e-01,9.900000000000000000e+01,2.699999999999999969e-02,8.799999999999999489e-02,6.300000000000000044e-02,1.310000000000000053e-01,1.280000000000000027e-01
196,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-4.000000000000000222e-01,-2.999999999999999889e-01,-2.999999999999999889e-01,1.000000000000000000e+00,1.310000000000000053e-01,1.000000000000000000e+00,8.329999999999999627e-01,1.000000000000000000e+00,1.270000000000000018e-01
197,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.000000000000000111e-01,2.000000000000000111e-01,-2.000000000000000111e-01,9.900000000000000000e+01,8.999999999999999320e-03,1.290000000000000036e-01,7.499999999999999722e-02,1.340000000000000080e-01,7.900000000000000078e-02
198,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-1.000000000000000056e-01,-1.000000000000000056e-01,-1.000000000000000056e-01,9.900000000000000000e+01,1.200000000000000025e-02,1.000000000000000056e-01,7.599999999999999811e-02,8.500000000000000611e-02,7.199999999999999456e-02
199,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,-1.000000000000000056e-01,-4.000000000000000222e-01,9.900000000000000000e+01,1.899999999999999953e-02,1.739999999999999880e-01,1.320000000000000062e-01,2.379999999999999893e-01,6.400000000000000133e-02
200,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,-4.000000000000000222e-01,2.999999999999999889e-01,9.900000000000000000e+01,5.600000000000000117e-02,1.650000000000000078e-01,7.299999999999999545e-02,1.819999999999999951e-01,1.839999999999999969e-01
201,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,-4.000000000000000222e-01,-2.000000000000000111e-01,1.000000000000000000e+00,1.779999999999999916e-01,9.989999999999999991e-01,9.100000000000000311e-01,9.979999999999999982e-01,1.650000000000000078e-01
202,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-1.000000000000000056e-01,0.000000000000000000e+00,2.999999999999999889e-01,9.900000000000000000e+01,2.100000000000000130e-02,1.029999999999999943e-01,8.300000000000000433e-02,1.749999999999999889e-01,6.099999999999999867e-02
203,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,1.000000000000000056e-01,2.000000000000000111e-01,-2.999999999999999889e-01,9.900000000000000000e+01,2.400000000000000050e-02,8.400000000000000522e-02,6.900000000000000577e-02,1.739999999999999880e-01,9.700000000000000289e-02
204,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,2.000000000000000111e-01,-2.000000000000000111e-01,1.000000000000000000e+00,9.800000000000000377e-02,9.989999999999999991e-01,7.219999999999999751e-01,9.979999999999999982e-01,8.899999999999999578e-02
205,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,2.999999999999999889e-01,-2.000000000000000111e-01,2.000000000000000111e-01,9.900000000000000000e+01,1.499999999999999944e-02,1.499999999999999944e-01,1.160000000000000059e-01,1.429999999999999882e-01,8.599999999999999312e-02
206,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.000000000000000111e-01,1.000000000000000056e-01,-4.000000000000000222e-01,9.900000000000000000e+01,2.699999999999999969e-02,1.449999999999999900e-01,8.999999999999999667e-02,2.250000000000000056e-01,6.099999999999999867e-02
207,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,1.000000000000000056e-01,-2.000000000000000111e-01,4.000000000000000222e-01,9.900000000000000000e+01,2.800000000000000058e-02,1.000000000000000056e-01,8.400000000000000522e-02,2.459999999999999964e-01,8.899999999999999578e-02
208,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-1.000000000000000056e-01,-1.000000000000000056e-01,-2.000000000000000111e-01,9.900000000000000000e+01,1.099999999999999936e-02,8.899999999999999578e-02,7.699999999999999900e-02,1.400000000000000133e-01,6.800000000000000488e-02
209,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,2.000000000000000111e-01,1.000000000000000056e-01,9.900000000000000000e+01,1.700000000000000122e-02,1.769999999999999907e-01,1.400000000000000133e-01,1.059999999999999970e-01,9.299999999999999933e-02
210,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,0.000000000000000000e+00,-1.000000000000000056e-01,1.000000000000000056e-01,9.900000000000000000e+01,8.999999999999999320e-03,8.500000000000000611e-02,6.099999999999999867e-02,9.199999999999999845e-02,5.600000000000000117e-02
211,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-1.000000000000000056e-01,-4.000000000000000222e-01,1.000000000000000056e-01,9.900000000000000000e+01,1.899999999999999953e-02,8.699999999999999400e-02,5.299999999999999850e-02,9.199999999999999845e-02,1.749999999999999889e-01
212,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,4.000000000000000222e-01,9.900000000000000000e+01,2.299999999999999961e-02,1.069999999999999979e-01,7.299999999999999545e-02,2.419999999999999929e-01,6.600000000000000311e-02
213,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000000000e+01,1.200000000000000025e-02,1.350000000000000089e-01,1.029999999999999943e-01,1.069999999999999979e-01,7.499999999999999722e-02
214,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-1.000000000000000056e-01,2.000000000000000111e-01,-2.999999999999999889e-01,9.900000000000000000e+01,1.899999999999999953e-02,9.900000000000000466e-02,6.900000000000000577e-02,1.749999999999999889e-01,8.899999999999999578e-02
215,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,4.000000000000000222e-01,-2.000000000000000111e-01,-2.000000000000000111e-01,9.900000000000000000e+01,1.600000000000000033e-02,2.620000000000000107e-01,1.519999999999999962e-01,1.270000000000000018e-01,7.900000000000000078e-02
216,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.000000000000000111e-01,-2.999999999999999889e-01,-1.000000000000000056e-01,9.900000000000000000e+01,1.400000000000000029e-02,1.380000000000000115e-01,1.179999999999999938e-01,9.099999999999999756e-02,1.320000000000000062e-01
217,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.000000000000000111e-01,-2.000000000000000111e-01,4.000000000000000222e-01,9.900000000000000000e+01,2.800000000000000058e-02,1.320000000000000062e-01,7.099999999999999367e-02,2.290000000000000091e-01,9.700000000000000289e-02
218,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,-2.000000000000000111e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000021e-02,1.000000000000000000e+00,1.000000000000000000e+00,9.400000000000000022e-02,7.699999999999999900e-02
219,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.900000000000000000e+01,4.000000000000000083e-03,2.610000000000000098e-01,1.990000000000000102e-01,7.799999999999999989e-02,6.800000000000000488e-02
220,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.000000000000000111e-01,2.999999999999999889e-01,-4.000000000000000222e-01,9.900000000000000000e+01,4.100000000000000172e-02,1.290000000000000036e-01,6.400000000000000133e-02,2.660000000000000142e-01,1.290000000000000036e-01
221,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-1.000000000000000056e-01,-4.000000000000000222e-01,2.999999999999999889e-01,9.900000000000000000e+01,5.199999999999999761e-02,9.500000000000000111e-02,6.700000000000000400e-02,1.869999999999999996e-01,1.890000000000000013e-01
222,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,0.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000000e+00,8.100000000000000255e-02,9.989999999999999991e-01,9.689999999999999725e-01,9.719999999999999751e-01,7.199999999999999456e-02
223,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.000000000000000111e-01,-1.000000000000000056e-01,2.000000000000000111e-01,9.900000000000000000e+01,1.499999999999999944e-02,1.469999999999999918e-01,1.069999999999999979e-01,1.260000000000000009e-01,7.499999999999999722e-02
224,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.000000000000000111e-01,-2.999999999999999889e-01,-2.999999999999999889e-01,9.900000000000000000e+01,2.999999999999999889e-02,1.120000000000000023e-01,1.019999999999999934e-01,1.930000000000000049e-01,1.160000000000000059e-01
225,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,2.000000000000000111e-01,-2.000000000000000111e-01,1.000000000000000056e-01,9.900000000000000000e+01,1.099999999999999936e-02,1.310000000000000053e-01,9.299999999999999933e-02,9.099999999999999756e-02,7.699999999999999900e-02
226,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-4.000000000000000222e-01,-4.000000000000000222e-01,2.000000000000000111e-01,9.900000000000000000e+01,2.699999999999999969e-02,2.290000000000000091e-01,1.049999999999999961e-01,1.439999999999999891e-01,1.660000000000000087e-01
227,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-4.000000000000000222e-01,-4.000000000000000222e-01,4.000000000000000222e-01,1.000000000000000000e+00,1.880000000000000004e-01,1.000000000000000000e+00,3.089999999999999969e-01,1.000000000000000000e+00,1.809999999999999942e-01
228,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,0.000000000000000000e+00,-2.000000000000000111e-01,0.000000000000000000e+00,9.900000000000000000e+01,1.400000000000000029e-02,8.799999999999999489e-02,6.099999999999999867e-02,9.299999999999999933e-02,8.200000000000000344e-02
229,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,2.000000000000000111e-01,2.999999999999999889e-01,2.999999999999999889e-01,9.900000000000000000e+01,2.900000000000000147e-02,1.189999999999999947e-01,7.000000000000000666e-02,1.880000000000000004e-01,1.239999999999999991e-01
230,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,4.000000000000000222e-01,2.000000000000000111e-01,-4.000000000000000222e-01,9.900000000000000000e+01,2.699999999999999969e-02,2.159999999999999976e-01,1.819999999999999951e-01,2.409999999999999920e-01,9.600000000000000200e-02
231,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,1.000000000000000056e-01,-2.999999999999999889e-01,-2.999999999999999889e-01,9.900000000000000000e+01,3.300000000000000155e-02,9.500000000000000111e-02,5.899999999999999689e-02,1.809999999999999942e-01,1.140000000000000041e-01
232,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,2.000000000000000111e-01,-1.000000000000000056e-01,9.900000000000000000e+01,1.400000000000000029e-02,1.660000000000000087e-01,1.000000000000000056e-01,1.039999999999999952e-01,8.899999999999999578e-02
233,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,-2.000000000000000111e-01,-1.000000000000000056e-01,9.900000000000000000e+01,1.700000000000000122e-02,1.729999999999999871e-01,1.340000000000000080e-01,8.899999999999999578e-02,1.089999999999999997e-01
234,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,2.999999999999999889e-01,1.000000000000000056e-01,-2.999999999999999889e-01,9.900000000000000000e+01,2.299999999999999961e-02,1.729999999999999871e-01,1.160000000000000059e-01,1.729999999999999871e-01,7.900000000000000078e-02
235,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,2.000000000000000111e-01,-2.999999999999999889e-01,-1.000000000000000056e-01,9.900000000000000000e+01,1.700000000000000122e-02,1.130000000000000032e-01,8.599999999999999312e-02,1.079999999999999988e-01,1.229999999999999982e-01
236,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-1.000000000000000056e-01,4.000000000000000222e-01,2.999999999999999889e-01,9.900000000000000000e+01,5.000000000000000278e-02,9.500000000000000111e-02,8.999999999999999667e-02,1.910000000000000031e-01,1.580000000000000016e-01
237,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,-4.000000000000000222e-01,4.000000000000000222e-01,9.900000000000000000e+01,5.199999999999999761e-02,1.829999999999999960e-01,8.799999999999999489e-02,2.429999999999999938e-01,1.719999999999999862e-01
238,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-4.000000000000000222e-01,-2.000000000000000111e-01,4.000000000000000222e-01,1.000000000000000000e+00,1.010000000000000064e-01,1.000000000000000000e+00,4.480000000000000093e-01,1.000000000000000000e+00,1.029999999999999943e-01
239,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,-4.000000000000000222e-01,-1.000000000000000056e-01,1.000000000000000000e+00,1.710000000000000131e-01,9.989999999999999991e-01,9.839999999999999858e-01,9.659999999999999698e-01,1.549999999999999989e-01
240,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.000000000000000111e-01,-2.000000000000000111e-01,2.999999999999999889e-01,9.900000000000000000e+01,3.099999999999999978e-02,1.320000000000000062e-01,7.399999999999999634e-02,1.980000000000000093e-01,8.699999999999999400e-02
241,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-1.000000000000000056e-01,4.000000000000000222e-01,1.000000000000000056e-01,9.900000000000000000e+01,2.599999999999999881e-02,8.999999999999999667e-02,8.300000000000000433e-02,1.130000000000000032e-01,1.930000000000000049e-01
242,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,2.000000000000000111e-01,-4.000000000000000222e-01,2.999999999999999889e-01,9.900000000000000000e+01,4.000000000000000083e-02,1.160000000000000059e-01,1.350000000000000089e-01,1.690000000000000113e-01,2.059999999999999887e-01
243,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,-4.000000000000000222e-01,-2.000000000000000111e-01,9.900000000000000000e+01,3.200000000000000067e-02,1.680000000000000104e-01,1.729999999999999871e-01,1.310000000000000053e-01,1.890000000000000013e-01
244,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,0.000000000000000000e+00,2.000000000000000111e-01,-1.000000000000000056e-01,9.900000000000000000e+01,1.200000000000000025e-02,7.499999999999999722e-02,4.900000000000000189e-02,1.019999999999999934e-01,8.500000000000000611e-02
245,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,0.000000000000000000e+00,4.000000000000000222e-01,1.000000000000000000e+00,6.800000000000000488e-02,1.000000000000000000e+00,3.990000000000000213e-01,1.000000000000000000e+00,6.900000000000000577e-02
246,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-1.000000000000000056e-01,-1.000000000000000056e-01,2.999999999999999889e-01,9.900000000000000000e+01,1.200000000000000025e-02,1.069999999999999979e-01,7.099999999999999367e-02,1.700000000000000122e-01,6.500000000000000222e-02
247,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,1.000000000000000056e-01,-1.000000000000000056e-01,4.000000000000000222e-01,9.900000000000000000e+01,2.500000000000000139e-02,1.150000000000000050e-01,8.400000000000000522e-02,2.310000000000000109e-01,6.800000000000000488e-02
248,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,0.000000000000000000e+00,-2.000000000000000111e-01,4.000000000000000222e-01,9.900000000000000000e+01,2.000000000000000042e-02,8.899999999999999578e-02,7.000000000000000666e-02,2.610000000000000098e-01,8.200000000000000344e-02
249,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-4.000000000000000222e-01,-4.000000000000000222e-01,-2.999999999999999889e-01,1.000000000000000000e+00,1.719999999999999862e-01,1.000000000000000000e+00,8.820000000000000062e-01,1.000000000000000000e+00,1.620000000000000051e-01
250,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,2.999999999999999889e-01,2.999999999999999889e-01,0.000000000000000000e+00,9.900000000000000000e+01,1.200000000000000025e-02,1.819999999999999951e-01,1.280000000000000027e-01,8.100000000000000255e-02,1.170000000000000068e-01
251,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,-2.999999999999999889e-01,4.000000000000000222e-01,9.900000000000000000e+01,5.000000000000000278e-02,1.580000000000000016e-01,7.499999999999999722e-02,2.389999999999999902e-01,1.320000000000000062e-01
252,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,0.000000000000000000e+00,4.000000000000000222e-01,-1.000000000000000056e-01,9.900000000000000000e+01,1.799999999999999864e-02,7.599999999999999811e-02,7.000000000000000666e-02,1.039999999999999952e-01,1.469999999999999918e-01
253,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,-2.000000000000000111e-01,-4.000000000000000222e-01,9.900000000000000000e+01,2.400000000000000050e-02,1.920000000000000040e-01,1.660000000000000087e-01,2.429999999999999938e-01,9.099999999999999756e-02
254,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,4.000000000000000222e-01,0.000000000000000000e+00,4.000000000000000222e-01,9.900000000000000000e+01,1.899999999999999953e-02,2.349999999999999867e-01,1.449999999999999900e-01,2.379999999999999893e-01,5.399999999999999939e-02
255,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-4.000000000000000222e-01,0.000000000000000000e+00,2.000000000000000111e-01,1.000000000000000000e+00,5.899999999999999689e-02,1.000000000000000000e+00,9.090000000000000302e-01,9.989999999999999991e-01,5.199999999999999761e-02
256,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,4.000000000000000222e-01,-4.000000000000000222e-01,1.000000000000000000e+00,1.739999999999999880e-01,1.000000000000000000e+00,1.570000000000000007e-01,1.000000000000000000e+00,1.670000000000000095e-01
257,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,1.000000000000000056e-01,4.000000000000000222e-01,-2.999999999999999889e-01,9.900000000000000000e+01,4.900000000000000189e-02,1.079999999999999988e-01,1.039999999999999952e-01,1.920000000000000040e-01,1.970000000000000084e-01
258,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-4.000000000000000222e-01,2.000000000000000111e-01,4.000000000000000222e-01,1.000000000000000000e+00,9.800000000000000377e-02,1.000000000000000000e+00,7.029999999999999583e-01,1.000000000000000000e+00,9.700000000000000289e-02
259,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,9.900000000000000000e+01,1.200000000000000025e-02,1.079999999999999988e-01,7.799999999999999989e-02,1.069999999999999979e-01,6.500000000000000222e-02
260,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,2.999999999999999889e-01,2.999999999999999889e-01,9.900000000000000000e+01,3.699999999999999817e-02,1.570000000000000007e-01,1.660000000000000087e-01,1.769999999999999907e-01,1.370000000000000107e-01
261,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,2.999999999999999889e-01,1.000000000000000056e-01,9.900000000000000000e+01,2.199999999999999872e-02,1.739999999999999880e-01,1.290000000000000036e-01,1.110000000000000014e-01,1.429999999999999882e-01
262,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,2.999999999999999889e-01,0.000000000000000000e+00,2.000000000000000111e-01,9.900000000000000000e+01,8.999999999999999320e-03,1.580000000000000016e-01,1.290000000000000036e-01,1.429999999999999882e-01,6.700000000000000400e-02
263,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,1.000000000000000056e-01,2.000000000000000111e-01,9.900000000000000000e+01,1.099999999999999936e-02,1.630000000000000060e-01,1.300000000000000044e-01,1.340000000000000080e-01,6.700000000000000400e-02
264,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-4.000000000000000222e-01,-2.999999999999999889e-01,0.000000000000000000e+00,9.900000000000000000e+01,1.799999999999999864e-02,2.439999999999999947e-01,1.789999999999999925e-01,8.400000000000000522e-02,1.360000000000000098e-01
265,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,0.000000000000000000e+00,2.999999999999999889e-01,4.000000000000000222e-01,9.900000000000000000e+01,5.500000000000000028e-02,8.799999999999999489e-02,7.000000000000000666e-02,2.630000000000000115e-01,1.499999999999999944e-01
266,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,4.000000000000000222e-01,2.999999999999999889e-01,0.000000000000000000e+00,9.900000000000000000e+01,8.999999999999999320e-03,2.530000000000000027e-01,1.759999999999999898e-01,8.400000000000000522e-02,1.189999999999999947e-01
267,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-2.999999999999999889e-01,4.000000000000000222e-01,-2.000000000000000111e-01,1.000000000000000000e+00,1.880000000000000004e-01,1.000000000000000000e+00,6.119999999999999885e-01,9.989999999999999991e-01,1.749999999999999889e-01
268,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,4.000000000000000222e-01,1.000000000000000056e-01,-4.000000000000000222e-01,9.900000000000000000e+01,2.900000000000000147e-02,2.570000000000000062e-01,1.710000000000000131e-01,2.560000000000000053e-01,7.799999999999999989e-02
269,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,1.000000000000000056e-01,0.000000000000000000e+00,2.999999999999999889e-01,9.900000000000000000e+01,1.700000000000000122e-02,1.089999999999999997e-01,6.600000000000000311e-02,1.650000000000000078e-01,5.000000000000000278e-02
270,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,2.000000000000000111e-01,-4.000000000000000222e-01,2.000000000000000111e-01,9.900000000000000000e+01,2.800000000000000058e-02,1.280000000000000027e-01,1.229999999999999982e-01,1.419999999999999873e-01,1.690000000000000113e-01
271,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,2.000000000000000111e-01,-2.000000000000000111e-01,2.999999999999999889e-01,9.900000000000000000e+01,3.200000000000000067e-02,1.350000000000000089e-01,1.150000000000000050e-01,1.819999999999999951e-01,1.199999999999999956e-01
272,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,0.000000000000000000e+00,-4.000000000000000222e-01,-2.000000000000000111e-01,9.900000000000000000e+01,2.699999999999999969e-02,7.900000000000000078e-02,5.700000000000000205e-02,1.219999999999999973e-01,1.650000000000000078e-01
273,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,1.000000000000000056e-01,-4.000000000000000222e-01,-4.000000000000000222e-01,9.900000000000000000e+01,6.099999999999999867e-02,1.019999999999999934e-01,7.399999999999999634e-02,2.489999999999999991e-01,1.729999999999999871e-01
274,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,2.000000000000000111e-01,2.999999999999999889e-01,-2.000000000000000111e-01,9.900000000000000000e+01,2.400000000000000050e-02,1.479999999999999927e-01,1.270000000000000018e-01,1.239999999999999991e-01,1.330000000000000071e-01
275,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,-1.000000000000000056e-01,-4.000000000000000222e-01,0.000000000000000000e+00,9.900000000000000000e+01,2.100000000000000130e-02,1.079999999999999988e-01,6.700000000000000400e-02,9.900000000000000466e-02,1.769999999999999907e-01
276,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,2.000000000000000111e-01,0.000000000000000000e+00,-1.000000000000000056e-01,9.900000000000000000e+01,2.599999999999999881e-02,1.290000000000000036e-01,8.899999999999999578e-02,1.110000000000000014e-01,6.600000000000000311e-02
277,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,2.999999999999999889e-01,0.000000000000000000e+00,4.000000000000000222e-01,9.900000000000000000e+01,2.000000000000000042e-02,1.680000000000000104e-01,1.029999999999999943e-01,2.399999999999999911e-01,5.500000000000000028e-02
278,1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+01,1.000000000000000056e-01,-1.000000000000000056e-01,1.000000000000000056e-01,9.900000000000000000e+01,1.799999999999999864e-02,7.299999999999999545e-02,5.999999999999999778e-02,1.019999999999999934e-01,7.499999999999999722e-02
