,N,NSim,typeA,Exp_a,Exp_b,mAct_a,stdAct_a,mAct_b,stdAct_b,m_IE,std_IE,m_K,std_K
51,10.0,1000.0,99.0,0.1,0.1,0.11420591767862028,0.37349752652223756,0.1833838820975971,0.4162888166471148,0.021839243917350527,0.17113919686417628,0.10373948980757046,0.11519882157871565
52,10.0,1000.0,99.0,0.1,0.1,0.10331140736145951,0.37259033148312065,0.28483975021609775,0.4476537895306977,0.02863709939586366,0.20336789667060526,0.12032579696502904,0.12338657639350825
53,10.0,1000.0,99.0,0.1,0.1,0.10365751850193898,0.36735245838835673,0.4158689825344414,0.4091066945906238,0.04495178420536057,0.21098490329108244,0.13728720535961564,0.13288525019961062
54,10.0,1000.0,99.0,0.2,0.1,0.12474466990440837,0.3903153620695427,-0.3912208598851368,0.4202695095780964,-0.05264111697903168,0.23142010034593793,0.14119410947581712,0.14315922176988136
55,10.0,1000.0,99.0,0.2,0.1,0.08211164516034969,0.3844361432892452,-0.30073415761210043,0.4041257348512481,-0.02037476873485658,0.1961895346172126,0.11971411108401843,0.12870962983641734
56,10.0,1000.0,99.0,0.2,0.1,0.10810775825009998,0.37796902909114627,-0.19067364179253962,0.4210198542499787,-0.024103346514752037,0.18076258298357814,0.11020179928513989,0.11557014515686886
57,10.0,1000.0,99.0,0.2,0.1,0.10040103909184059,0.38553861793596816,-0.11091502760644757,0.4026410470914959,-0.0066585814990935965,0.17592353426252388,0.09828103958008293,0.10883509781945956
58,10.0,1000.0,99.0,0.2,0.1,0.08802987271461453,0.37508115074019016,0.009486225374024158,0.409925454856117,0.0016130115742468442,0.1659680538023685,0.09937676316711117,0.11513445906014126
59,10.0,1000.0,99.0,0.2,0.1,0.10364675136163672,0.37934492694889005,0.07317545727349162,0.4046439213912044,0.008871059324147935,0.1553583143877758,0.09422976918733011,0.10171343771832972
60,10.0,1000.0,99.0,0.2,0.1,0.09812402385476818,0.38176190270802,0.1936123759435302,0.4284069426656531,0.01863531844370182,0.1936682933755504,0.11047991464068053,0.12600441216558772
61,10.0,1000.0,99.0,0.2,0.1,0.11002843611927965,0.40017216050068866,0.29830603731343486,0.40295701478672225,0.03502586354480636,0.1999918967008835,0.11910178007824297,0.11593168277067321
62,10.0,1000.0,99.0,0.2,0.1,0.09669251175721302,0.3897198273744178,0.43130637495328644,0.40467760055282737,0.04016604701711148,0.23504999738016344,0.13973922496886199,0.13295360186762872
63,10.0,1000.0,99.0,0.3,0.1,0.12456581286771626,0.38337417832597265,-0.3884265642237188,0.41913823624370183,-0.043767297767544205,0.2297749315587574,0.14218788151806105,0.1400112109174068
64,10.0,1000.0,99.0,0.3,0.1,0.1057367864508369,0.3817866084795044,-0.3041819455929429,0.4191153171082057,-0.032422270870445864,0.1942571120163328,0.12141613294038717,0.12743842257971344
65,10.0,1000.0,99.0,0.3,0.1,0.09491850793011415,0.36280933451864794,-0.20059851239288146,0.4109005813287991,-0.01724092721087937,0.16088193439362988,0.10709626043261221,0.11958347187109138
66,10.0,1000.0,99.0,0.3,0.1,0.10926119466566919,0.37659751486074733,-0.109835155233365,0.4038943460228346,-0.013062275839487143,0.16659311800007826,0.10008787915380955,0.11639470683558602
67,10.0,1000.0,99.0,0.3,0.1,0.09976494108470044,0.37860720273010906,0.02187479425341936,0.41318579079291784,0.00901809993600393,0.15923552977715227,0.0993411497582014,0.11196242792506113
68,10.0,1000.0,99.0,0.3,0.1,0.08165594061829555,0.3787124412879939,0.10963735662012505,0.4060419034707748,0.010078621310079115,0.16005700569301679,0.09787216868870137,0.11209988190296075
69,10.0,1000.0,99.0,0.3,0.1,0.0847531159665092,0.3808870109104043,0.20414999639749312,0.41246395419875403,0.018863541171385674,0.17654312293761076,0.10353781325943592,0.11610352754450554
70,10.0,1000.0,99.0,0.3,0.1,0.09753240071490082,0.39098420036540377,0.3165648779000292,0.3838275026491288,0.034084344570966006,0.20081405279906642,0.11657829030012329,0.12639106005213435
71,10.0,1000.0,99.0,0.3,0.1,0.10146297061592638,0.3798593937832951,0.3913850032454817,0.4013263350174324,0.0358838104674952,0.21505446910888598,0.12946325231307976,0.12704901102609056
72,10.0,1000.0,99.0,0.4,0.1,0.09779621982610126,0.36442986500374874,-0.41352581858640597,0.41272971616180093,-0.03788967760945747,0.2147459775206517,0.1430050907018401,0.14057573933077505
73,10.0,1000.0,99.0,0.4,0.1,0.09818185886777717,0.383402998339816,-0.28424094608463374,0.4177278678825284,-0.02306432172336254,0.19944402855849352,0.12728203007933006,0.13291169187038615
74,10.0,1000.0,99.0,0.4,0.1,0.10821712341531847,0.3862603271087382,-0.2097156229424524,0.41577061088089257,-0.013532678587035094,0.1875427065117016,0.11119046609844564,0.12971030756760885
75,10.0,1000.0,99.0,0.4,0.1,0.09917033804279896,0.37048270495402547,-0.11229021800567952,0.4093788149280951,-0.014074798408550027,0.15658541166623213,0.10267232524556602,0.11163188758012113
76,10.0,1000.0,99.0,0.4,0.1,0.0979778925096982,0.38621206525172025,-0.003578516868287226,0.4154894225171306,0.002875077240082536,0.14277876687946886,0.09368926289616224,0.10213469058093945
77,10.0,1000.0,99.0,0.4,0.1,0.10745192866447019,0.3792935488087545,0.06629956334532983,0.4306076182135536,0.01964364032896223,0.1787561847525504,0.10444293249858262,0.11815713108390191
78,10.0,1000.0,99.0,0.4,0.1,0.0813093298526422,0.3794347831331972,0.194939955291981,0.422251508967851,0.015268566518712633,0.18412839157408975,0.10201193607348998,0.1121506883512238
79,10.0,1000.0,99.0,0.4,0.1,0.12007993774295707,0.377689650782292,0.32959810487676966,0.42185652401718055,0.039613292133204664,0.20909719644341296,0.1231108711741494,0.12299008691457033
80,10.0,1000.0,99.0,0.4,0.1,0.09954592739385083,0.3711435710265176,0.3932224750892933,0.38757438521923887,0.042718759422163896,0.20457776226569935,0.1260968144632019,0.12057852506006957
81,10.0,1000.0,1.0,-0.4,0.1,0.10025797695018264,0.020467733086816344,-0.4317585580171552,0.4078893440987431,-0.04284804689251519,0.04220354896517466,0.38889191614027735,0.21116333512112978
82,10.0,1000.0,1.0,-0.4,0.1,0.10001791484579686,0.020650479696514422,-0.29569185455132935,0.3985302529788088,-0.029768229826994272,0.0400717932117874,0.3251212765546177,0.19800886957152605
83,10.0,1000.0,1.0,-0.4,0.1,0.09956948851306194,0.02096236052935719,-0.19011521664380057,0.3978173097470753,-0.018629652981936872,0.041046581777924855,0.29957650932320756,0.19381913969928555
84,10.0,1000.0,1.0,-0.4,0.1,0.10010910174465111,0.020427378306843637,-0.11366454498868478,0.40483776283113315,-0.011474558570849244,0.04088767136565021,0.2807692835324375,0.18903857548531633
85,10.0,1000.0,1.0,-0.4,0.1,0.10118471747531059,0.020265253037091337,0.007690625371857914,0.42083234242391376,0.0005314433119445538,0.04455849120117325,0.27874258076013486,0.191983456999891
86,10.0,1000.0,1.0,-0.4,0.1,0.09987446132334224,0.021280439020180602,0.10931944529704038,0.40788012421856396,0.01082521973313322,0.04140567183884739,0.2947909829828226,0.1964999869944695
87,10.0,1000.0,1.0,-0.4,0.1,0.09998881169681939,0.02072648227965479,0.1891685546123607,0.39867909412832686,0.018707552188127544,0.04008648460262348,0.3087050867616899,0.21084578298548415
88,10.0,1000.0,1.0,-0.4,0.1,0.10203015823625483,0.019807242688673912,0.31079150324814464,0.4099567081821267,0.03202066794610848,0.04300236979325024,0.35750549985500263,0.22405760050090162
89,10.0,1000.0,1.0,-0.4,0.1,0.0993307306815968,0.020835429676737172,0.38987317914774733,0.43047712559119383,0.038715782116061644,0.044002770585676025,0.3872744366511206,0.23657245147466688
90,10.0,1000.0,1.0,-0.3,0.1,0.09961223524689368,0.020469935545641374,-0.36642695826722876,0.408553331329327,-0.03664427364858958,0.04222207004014986,0.3538706983721527,0.19758698819217035
91,10.0,1000.0,1.0,-0.3,0.1,0.09913922111712915,0.020992038963593133,-0.3065015177135003,0.3945923147952266,-0.02991268335790724,0.04011424713297972,0.31838201793730225,0.2023839944916849
92,10.0,1000.0,1.0,-0.3,0.1,0.09882612601900885,0.02080965010745898,-0.19830742234877902,0.4206374650089189,-0.019415826992866796,0.04292008295303735,0.29894089645743305,0.20121255768833513
93,10.0,1000.0,1.0,-0.3,0.1,0.09947695161627945,0.01997228106372453,-0.09365871256115904,0.40420314267194024,-0.00991189635067932,0.04091680010436602,0.2707292574073659,0.18836902893845342
94,10.0,1000.0,1.0,-0.3,0.1,0.09962750817091963,0.01986667110701376,-0.007570405756613838,0.42188425078634023,-0.0007155994788782432,0.042887105236183484,0.28588138074482644,0.19467065995482094
95,10.0,1000.0,1.0,-0.3,0.1,0.10089514319341647,0.020671772326541653,0.10862417862289325,0.40779634671944565,0.01064410823721741,0.04196076799810605,0.28752626909658935,0.19554474160121477
96,10.0,1000.0,1.0,-0.3,0.1,0.10086678251411102,0.019816761600467362,0.21596249927094038,0.3941466049349958,0.021802357856848295,0.041009958171573324,0.31691664676424436,0.205674831427163
97,10.0,1000.0,1.0,-0.3,0.1,0.09904005249537232,0.02023130704393298,0.3013570059926502,0.39919903991208705,0.02967079370281538,0.04100214975076605,0.3454936216979835,0.22136154572494585
98,10.0,1000.0,1.0,-0.3,0.1,0.10120784120141721,0.021096078072009826,0.39580626508812433,0.40344777267157844,0.039913086380460344,0.0424307681245164,0.39548048741898617,0.23034782435856915
99,10.0,1000.0,1.0,-0.2,0.1,0.1001707449736851,0.020985735165992767,-0.39089691916323577,0.40706291395124766,-0.038862485336061396,0.04262955300816649,0.3619528391091651,0.20171423350950793
100,10.0,1000.0,1.0,-0.2,0.1,0.0995889064540967,0.020303390908755565,-0.3023461907691886,0.4027658523463234,-0.030173751422308635,0.04140864245387243,0.32282584066799624,0.19832143557310877
101,10.0,1000.0,1.0,-0.2,0.1,0.10024706872119123,0.0208917642602671,-0.1863292695069612,0.41121493368339745,-0.018749952622983984,0.04214504978038777,0.2935297606004989,0.1918525948608226
102,10.0,1000.0,1.0,-0.2,0.1,0.09911712795517713,0.019975588340654143,-0.11430523997147002,0.3917431518915621,-0.011502662709502702,0.03916277306577231,0.2701742575661824,0.18770652038289767
103,10.0,1000.0,1.0,-0.2,0.1,0.09953829950130418,0.020672664528850946,-0.001755930451998524,0.40261501646908626,-0.00124950899132386,0.04125819531374225,0.2687722791629731,0.1874499165258808
104,10.0,1000.0,1.0,-0.2,0.1,0.10072635867385306,0.021460873304269264,0.120814140433832,0.4092293344076879,0.012714242612404813,0.04220279749748064,0.2807964653223719,0.2036357544902733
105,10.0,1000.0,1.0,-0.2,0.1,0.10009829809780339,0.02065201273702669,0.20873267796432288,0.4057494779237696,0.02091478889927138,0.041380416740545316,0.2977495216332046,0.20242222714653238
106,10.0,1000.0,1.0,-0.2,0.1,0.10080477819832999,0.02027248399098828,0.29194807167942805,0.39980270891094766,0.03015267130678862,0.0424586440122371,0.3269642706441014,0.2164425975520648
107,10.0,1000.0,1.0,-0.2,0.1,0.09992762819687531,0.019652239920655012,0.39366918309808774,0.3942742373538863,0.039460132553726185,0.04164716165122469,0.3919238292053666,0.23162696261308863
108,10.0,1000.0,1.0,-0.1,0.1,0.09908587685514317,0.020608326392597864,-0.40697861853358525,0.41678449965575826,-0.04034799444050823,0.04337545879473541,0.3637850954545195,0.2075950922734047
109,10.0,1000.0,1.0,-0.1,0.1,0.10012613433327988,0.020721444480028543,-0.3043762528526052,0.41897687889273155,-0.030256568557285632,0.0436900522577214,0.3188126652651453,0.2041808104318927
110,10.0,1000.0,1.0,-0.1,0.1,0.0990382064064381,0.02074341618031268,-0.19099323742012445,0.41579209008709145,-0.019160009273952852,0.04212553885412588,0.2826826069991303,0.1955714834989712
111,10.0,1000.0,1.0,-0.1,0.1,0.10023381189927127,0.02114355839462529,-0.10380945024025358,0.42395529146902355,-0.010533680133846531,0.04302421114350224,0.27562105796136555,0.19433771053579338
112,10.0,1000.0,1.0,-0.1,0.1,0.09999438349316239,0.020468719163683875,0.004526619417096265,0.4096415866961754,0.0008480857349322452,0.04204830506015788,0.2656994399905475,0.1903094143968608
113,10.0,1000.0,1.0,-0.1,0.1,0.09937742496218824,0.020526023860821946,0.11344940917823539,0.41492012131273337,0.011116510034397514,0.04186319912143002,0.27198309441150637,0.1964315663487963
114,10.0,1000.0,1.0,-0.1,0.1,0.09948607646342042,0.020275494728647033,0.20986589973596567,0.4188729321993125,0.020607903537096392,0.042596734318141705,0.30326578434537,0.20329930289074655
115,10.0,1000.0,1.0,-0.1,0.1,0.10000843695461795,0.02055972570231459,0.30336127879746666,0.40478364810845646,0.030952188169996092,0.04258382778550401,0.3389543403935906,0.2166550123217821
116,10.0,1000.0,1.0,-0.1,0.1,0.10011687473918221,0.020719896551508535,0.3854795770456001,0.4027316672999909,0.038501893507773076,0.04227003725140882,0.37462653623612835,0.2251112700378264
117,10.0,1000.0,1.0,0.0,0.1,0.1003625365014493,0.019929833106582296,-0.3780326105634333,0.4172398933292944,-0.03777732167724297,0.043228293567734714,0.36593838280763463,0.2196795653594741
118,10.0,1000.0,1.0,0.0,0.1,0.0992072449202372,0.020156907142010377,-0.32032661087556297,0.4130252247989529,-0.03187913068312806,0.04231815207008832,0.33400218680415306,0.21361732861160124
119,10.0,1000.0,1.0,0.0,0.1,0.10059460170259361,0.02080012686344704,-0.18571382475514706,0.40868102431405157,-0.018577531401491494,0.043224024200078516,0.2849310011527117,0.19521344966891546
120,10.0,1000.0,1.0,0.0,0.1,0.1009599457480798,0.020050185668164754,-0.09736826750966864,0.4168443551603843,-0.009930109492104702,0.04298638016001807,0.2744917829567776,0.19334905578472283
121,10.0,1000.0,1.0,0.0,0.1,0.09934964364476376,0.0210671674629386,0.019670980887731827,0.4063561951059857,0.0024578040162372234,0.04223572274707477,0.2561246408679871,0.1878558083786308
122,10.0,1000.0,1.0,0.0,0.1,0.09937446415723114,0.020679507446992866,0.0808689769257081,0.4245642247081357,0.008393839995837642,0.04332330751294832,0.2702454831806151,0.19240633527964218
123,10.0,1000.0,1.0,0.0,0.1,0.09995461126179567,0.021241569262649147,0.19997881920442803,0.42525381207895124,0.01991942774484212,0.04351889244126243,0.28710773842758963,0.20727884994915993
124,10.0,1000.0,1.0,0.0,0.1,0.10052623059996614,0.01985400618768962,0.2895028667875848,0.41298581671158097,0.029319715247886364,0.0427717398389087,0.32686928943408666,0.21625701524342295
125,10.0,1000.0,1.0,0.0,0.1,0.09961866404704324,0.020201818321734497,0.4106360358467951,0.38718921537487483,0.040911680302945695,0.0396545449465686,0.37260409416099105,0.21351915750029934
126,10.0,1000.0,1.0,0.1,0.1,0.10065435969202997,0.02065208371619186,-0.38784956249152025,0.3956506228831894,-0.03912525947533113,0.04204604215752252,0.3782384941597024,0.22072328601165703
127,10.0,1000.0,1.0,0.1,0.1,0.10126981744599169,0.02051978859141061,-0.32350007239828893,0.42822923578305394,-0.03319190075147731,0.045375521242580576,0.35515361291647934,0.21696840616065188
128,10.0,1000.0,1.0,0.1,0.1,0.09966268894160475,0.02097472181968259,-0.19460367184567742,0.43099805320905465,-0.019582537316705895,0.04370307996164831,0.3069626291966419,0.2036680043303623
129,10.0,1000.0,1.0,0.1,0.1,0.09953886484600037,0.01956131738783478,-0.10082041374270742,0.3898850285826186,-0.010196725969656883,0.0400333608197062,0.2674945788407841,0.1910274737773503
130,10.0,1000.0,1.0,0.1,0.1,0.0988765069027541,0.021857015010348212,-0.0065132343646810064,0.42622484751169126,-0.000633209926431441,0.04324334743085613,0.2671231385849546,0.18860252305753325
131,10.0,1000.0,1.0,0.1,0.1,0.10044639474101745,0.021284328126017993,0.07698072244201648,0.3996403534163494,0.007257488303653869,0.0412034132373301,0.25820418059732025,0.19103541660856554
132,10.0,1000.0,1.0,0.1,0.1,0.09915202637472982,0.0206848730236999,0.1906963922291843,0.38726831719659655,0.018940628203517853,0.03919495629765632,0.2820645727959155,0.18565209870034446
133,10.0,1000.0,1.0,0.1,0.1,0.09977498029287903,0.02005920033000548,0.3309399747629316,0.40756542188382755,0.033258642135948646,0.04094732545449785,0.3236339824879699,0.19554875344476627
134,10.0,1000.0,1.0,0.1,0.1,0.099528776853087,0.020403429382546384,0.41669588476121167,0.39583723207622407,0.041821853097472,0.04160864539033595,0.3613388893532863,0.20706227610885627
135,10.0,1000.0,1.0,0.2,0.1,0.09918203562748747,0.01973094341345241,-0.4010153401936983,0.41142349170435005,-0.039933458154631736,0.04273640888034828,0.39365710893500716,0.23349968534402166
136,10.0,1000.0,1.0,0.2,0.1,0.09963997908060315,0.02019578138372143,-0.2999570945101093,0.38670927684532286,-0.029870495791644983,0.039510633240272146,0.34205724558956974,0.2243063341561221
137,10.0,1000.0,1.0,0.2,0.1,0.09981917931128508,0.0205280820902033,-0.17611184553555642,0.431615935042342,-0.017866398921967883,0.0441585395417429,0.30619971311638117,0.20926020067515053
138,10.0,1000.0,1.0,0.2,0.1,0.10052495750814075,0.020949516256778173,-0.09519101210273913,0.4026520462865346,-0.009157763972358034,0.04169768151831301,0.2828209271632275,0.190705784512366
139,10.0,1000.0,1.0,0.2,0.1,0.10086216352116469,0.020451668430449807,0.011277068634823419,0.4037881013069365,0.0010396255362944227,0.04143938784705374,0.263455518900089,0.1867441579049355
140,10.0,1000.0,1.0,0.2,0.1,0.10022676341629508,0.020928175632771252,0.10871367988092523,0.39617231907273315,0.011200830349132754,0.04103386588728712,0.2697106462356297,0.18503296665794405
141,10.0,1000.0,1.0,0.2,0.1,0.10102501088110918,0.020944556003765994,0.21518724641235948,0.4222205153548422,0.022261850358905173,0.04329738238079203,0.29292006410014143,0.19528730578367376
142,10.0,1000.0,1.0,0.2,0.1,0.10009993904407857,0.02054831511393621,0.3085407181460407,0.4122179650761389,0.0313439226692373,0.04231968320219828,0.3224411167878027,0.19694439822225623
