,N,NSim,typeA,Exp_a,Exp_b,mAct_a,stdAct_a,mAct_b,stdAct_b,m_IE,std_IE,m_K,std_K
35,10.0,1000.0,99.0,-0.1,-0.1,-0.11423701492905382,0.37622908846693676,0.39993923518366103,0.4073408020681097,-0.04274743180197884,0.22323356759267754,0.13629968713472343,0.131370406013977
36,10.0,1000.0,99.0,0.0,-0.1,-0.104614915129504,0.3855775361331641,-0.4209991576454702,0.41580324762026566,0.038873004625445545,0.2209504499450542,0.1363062037583033,0.1378329839423689
37,10.0,1000.0,99.0,0.0,-0.1,-0.11264945152935792,0.3787169910361336,-0.2806320019883559,0.3732597934264353,0.02891901284907677,0.1761975982859774,0.11499329270584746,0.11902495764222891
38,10.0,1000.0,99.0,0.0,-0.1,-0.10288680607173704,0.36998972642907935,-0.19393372325159505,0.41597670815295534,0.017271641293200996,0.1763830160444855,0.1042785880338738,0.11846974664318963
39,10.0,1000.0,99.0,0.0,-0.1,-0.09961370321643968,0.3683383353630732,-0.10946763698456265,0.4032328454082261,0.009709761068467574,0.1601741417494945,0.09089317399309137,0.10360535799581183
40,10.0,1000.0,99.0,0.0,-0.1,-0.08264131255839348,0.3960090484560907,0.007590976448228087,0.38139210833579695,-0.0010782722913908226,0.15613398361205938,0.09465148336843932,0.11295299252635811
41,10.0,1000.0,99.0,0.0,-0.1,-0.10270830777012376,0.3581225914682941,0.09894492024233295,0.41280568492839775,-0.012094650974260277,0.15429826439188124,0.09544465877697629,0.10720397662727355
42,10.0,1000.0,99.0,0.0,-0.1,-0.0862585044558916,0.3656455219730935,0.1882940729840406,0.3959214477765543,-0.023520160892945695,0.16784327443853492,0.10007615363271205,0.11148434133718609
43,10.0,1000.0,99.0,0.0,-0.1,-0.10156187171676764,0.37620807152299174,0.2942288149690103,0.4147374282580594,-0.03311291204421497,0.19406906034634974,0.11847965427201075,0.1237536960840422
44,10.0,1000.0,99.0,0.0,-0.1,-0.12447458307898933,0.3674891574817758,0.39808010202017446,0.4126171712880066,-0.052459236627381896,0.21957021874647373,0.1382814972094596,0.13979991739885048
45,10.0,1000.0,99.0,0.1,-0.1,-0.10872222687969847,0.38938694508010396,-0.39825379663245347,0.4278979034234935,0.04759499800486262,0.2239905405511329,0.13943495877877507,0.14047727680509242
46,10.0,1000.0,99.0,0.1,-0.1,-0.09199182581239225,0.3703396812776626,-0.285681011741616,0.3953393752290518,0.02077376298251449,0.18030761060524492,0.11235998805068396,0.1212500169199706
47,10.0,1000.0,99.0,0.1,-0.1,-0.07899280557776842,0.37772580279165147,-0.21144059733048876,0.42172154151377544,0.014572944041129883,0.18430035590894236,0.10728949847186832,0.11536003073934818
48,10.0,1000.0,99.0,0.1,-0.1,-0.11508945564474106,0.3884900074420462,-0.10081069451472717,0.40713003951181315,0.018078145650518778,0.16951916489234353,0.10132296621604357,0.11655908386123202
49,10.0,1000.0,99.0,0.1,-0.1,-0.09914674419724019,0.3831512598021778,-0.009162157377080064,0.3865817584154521,0.008867547717948374,0.15125978146330557,0.08875495229858253,0.10098093509459456
50,10.0,1000.0,99.0,0.1,-0.1,-0.09764752858636712,0.39277236527248816,0.1069667986141615,0.412016272895413,-0.017296224395847087,0.1921591453892627,0.1026819287315316,0.11392137803003284
51,10.0,1000.0,99.0,0.1,-0.1,-0.09623536957685588,0.3554643157173423,0.19005416042740855,0.38543145808386586,-0.01901463870532151,0.15206476946930092,0.09261707386292616,0.09804420035070271
52,10.0,1000.0,99.0,0.1,-0.1,-0.11193406859818797,0.3722998628561558,0.2757017072975811,0.42581807631175483,-0.03416713256203441,0.18981301136479822,0.1190903257237277,0.13084256053961327
53,10.0,1000.0,99.0,0.1,-0.1,-0.10999269311340965,0.36589682094350556,0.395337062035606,0.4189852720990328,-0.039720171125364884,0.22964666509129383,0.13505501870201916,0.1363583343628179
54,10.0,1000.0,99.0,0.2,-0.1,-0.1092730340620282,0.3726209791140867,-0.4085034182642567,0.3988857953511628,0.04540144205061308,0.22781360542178686,0.1338162956653945,0.12932139994121078
55,10.0,1000.0,99.0,0.2,-0.1,-0.11145268646960838,0.34949800290450056,-0.293060600788208,0.41275142373546647,0.025601563584687667,0.17588467404154903,0.11491953307548414,0.1245186211979055
56,10.0,1000.0,99.0,0.2,-0.1,-0.11826981696429319,0.3697897470437589,-0.18000471195762,0.41607597319070794,0.018430956273577305,0.19030220210645482,0.10446124355704481,0.11870628755511872
57,10.0,1000.0,99.0,0.2,-0.1,-0.10290426185726563,0.3738633869904681,-0.09236474178043659,0.4124573347056972,0.005228364944492027,0.1543451050090186,0.09722573630412042,0.11012535872502553
58,10.0,1000.0,99.0,0.2,-0.1,-0.09952647201660597,0.3653757664109446,-0.0032754946202741375,0.3981091362261697,-0.002613135161156035,0.15329998573703033,0.0898983558989808,0.10591279603916842
59,10.0,1000.0,99.0,0.2,-0.1,-0.09912841702931319,0.3782125961540137,0.1004920640441792,0.39385482600202887,-0.016876455677173666,0.15770123045272377,0.09937741474960189,0.11206175462941027
60,10.0,1000.0,99.0,0.2,-0.1,-0.08553249845496078,0.36081333610439886,0.1935231115963258,0.40508157986640847,-0.020735834125634626,0.1737842457681433,0.10504485203558572,0.11906470149414052
61,10.0,1000.0,99.0,0.2,-0.1,-0.09755844776622657,0.3686725401150508,0.2883340894911687,0.3962840984963593,-0.020612982944147068,0.17704377362941054,0.11350386400466457,0.12041754315754076
62,10.0,1000.0,99.0,0.2,-0.1,-0.09794307668864488,0.3823514111481524,0.40379697061686054,0.42115525254338687,-0.04387904018937516,0.23849821980837493,0.1374046332877358,0.13592276424603214
63,10.0,1000.0,99.0,0.3,-0.1,-0.11399190673020525,0.3607636310527262,-0.3799308766860375,0.40006161828920983,0.03436396328619561,0.20721749181372096,0.12480079067824737,0.12425408348239536
64,10.0,1000.0,99.0,0.3,-0.1,-0.09669465796340455,0.3740108842987586,-0.2978963804543183,0.3977421640553684,0.02351661714108608,0.18829806562614204,0.11516419017107893,0.11998846743762842
65,10.0,1000.0,99.0,0.3,-0.1,-0.08888254619368417,0.3961571775544135,-0.2000124412331029,0.38762265767864923,0.018790144320569715,0.1722901909261663,0.10560107454389209,0.11911183544852474
66,10.0,1000.0,99.0,0.3,-0.1,-0.08745383329728999,0.36971659167487064,-0.100736118609595,0.4015993521508849,0.009825807559558829,0.1684675947004921,0.09533718433276167,0.10295055180348872
67,10.0,1000.0,99.0,0.3,-0.1,-0.10480784352818609,0.4022899289976385,0.001100380828949941,0.42847677108454973,-0.009949308025032294,0.16729315082760113,0.1003672211101256,0.10874414676505477
68,10.0,1000.0,99.0,0.3,-0.1,-0.09447287648374482,0.38256061757933485,0.07856704479821305,0.4029556864183782,-0.009065750301583823,0.15277035546048326,0.10257621051664034,0.11385412813932548
69,10.0,1000.0,99.0,0.3,-0.1,-0.09912619539724635,0.36640130664103215,0.20942509330571296,0.43416609514177756,-0.012661023734180292,0.18007732188700457,0.11306081864206946,0.12186066407361273
70,10.0,1000.0,99.0,0.3,-0.1,-0.09259944366591091,0.3859038068138277,0.29308523086302096,0.40630540249954117,-0.026079881801973463,0.19779447940135106,0.11861482449646733,0.12872913394036534
71,10.0,1000.0,99.0,0.3,-0.1,-0.10545384970622533,0.3674523128064792,0.3925973133507213,0.40601682354011964,-0.0447385282789519,0.204414770817349,0.1389950999195237,0.13539141119875667
72,10.0,1000.0,99.0,0.4,-0.1,-0.10018091370936474,0.37777047471232394,-0.41669253541205453,0.3851155384482146,0.04367384422679865,0.22509157073019564,0.1364083327309993,0.13596676826515572
73,10.0,1000.0,99.0,0.4,-0.1,-0.09580993119043593,0.3745707750977278,-0.32040387103411955,0.417616977132613,0.047088488813916377,0.19407546569357287,0.12182243289775549,0.12290209380760053
74,10.0,1000.0,99.0,0.4,-0.1,-0.10084898511464288,0.3798240863756128,-0.20327960857658364,0.41001203285285875,0.015118236217625947,0.1866094838467633,0.1020616703557541,0.11449494668941591
75,10.0,1000.0,99.0,0.4,-0.1,-0.08220599989092639,0.3686214545553756,-0.11145212729628863,0.4017481081703595,0.009650533679677801,0.1616690923423869,0.09696324335338377,0.11142513586304638
76,10.0,1000.0,99.0,0.4,-0.1,-0.1057229236462585,0.36803001513661787,-0.0278621214246792,0.41096523904681503,0.004065742747815247,0.1461492357837865,0.09505749182344574,0.10742195796080889
77,10.0,1000.0,99.0,0.4,-0.1,-0.08284765220341933,0.3588672276342156,0.10435300517686626,0.40270990672945284,-0.008989744843752298,0.16039576700229413,0.0969308706830142,0.1072170409422082
78,10.0,1000.0,99.0,0.4,-0.1,-0.10505516586520958,0.3818704201285749,0.19920363101627925,0.4037442024415596,-0.024110093575990747,0.17603201370443902,0.11206605142725999,0.12078049313599155
79,10.0,1000.0,99.0,0.4,-0.1,-0.11143518780715674,0.37768214730964217,0.26164191218079136,0.41847837722541037,-0.02810891008910858,0.18770681928527683,0.11741473160197191,0.12159093544891232
80,10.0,1000.0,99.0,0.4,-0.1,-0.1029567651592023,0.3733429255625999,0.38900212185704003,0.401446687536291,-0.042808350062876956,0.2355638606577681,0.13879904866897969,0.13534798968155803
81,10.0,1000.0,1.0,-0.4,-0.1,-0.09906029341155084,0.020125036521692966,-0.4074286310661765,0.400752234470512,0.039988694256110915,0.04117297996448618,0.3988382907142193,0.22847149842247655
82,10.0,1000.0,1.0,-0.4,-0.1,-0.10021489964777848,0.020389294690614318,-0.27510025960538753,0.43684796433873985,0.02735239683879884,0.04444863688483638,0.3456257243168735,0.225087252534686
83,10.0,1000.0,1.0,-0.4,-0.1,-0.1001657114232405,0.020270457351923978,-0.20109482953042795,0.4152277158869579,0.020204171347306576,0.04205502995632418,0.3107922655896866,0.20384240937947926
84,10.0,1000.0,1.0,-0.4,-0.1,-0.09936426177143025,0.020150970590763477,-0.1041285404527577,0.41335383220309263,0.010384333031068513,0.04174533984594577,0.2893566130842407,0.19716887435976474
85,10.0,1000.0,1.0,-0.4,-0.1,-0.09899321297169449,0.01973910639815402,-0.0033952824253221385,0.38484296481495384,0.00012130563297780838,0.03877350270721521,0.2654435538000793,0.19121183622832288
86,10.0,1000.0,1.0,-0.4,-0.1,-0.09833302026599253,0.02031424666964246,0.11427680142407246,0.4229772132186369,-0.011117130114802788,0.04207919639796187,0.287081153778871,0.19658057689003514
87,10.0,1000.0,1.0,-0.4,-0.1,-0.09953799622639949,0.02008957114551444,0.20387978656246591,0.41644643856908486,-0.020001254944758316,0.04088828369731587,0.3023740890721043,0.19275361771475605
88,10.0,1000.0,1.0,-0.4,-0.1,-0.09988748681438646,0.020672158143667883,0.31002477344001794,0.38115472046128684,-0.03124744463916734,0.03989004042443016,0.3354632668762634,0.20510196726383928
89,10.0,1000.0,1.0,-0.4,-0.1,-0.09960878766719825,0.020677831475799782,0.375212104276331,0.409854047403439,-0.03781403754959761,0.04283237203020864,0.3616242300540141,0.20601357853266178
90,10.0,1000.0,1.0,-0.3,-0.1,-0.10047445489819447,0.02015298338691044,-0.40426902665217185,0.4021498153867684,0.04077119934059792,0.041722528650361246,0.4009483150860005,0.23290858350661628
91,10.0,1000.0,1.0,-0.3,-0.1,-0.10032632549369168,0.019940533723900495,-0.32602578836674556,0.390847320784784,0.03252942170218333,0.039655615505548185,0.35882204016271385,0.22144521111290108
92,10.0,1000.0,1.0,-0.3,-0.1,-0.10043930560940365,0.019899137209800508,-0.19793369157073595,0.4134741612484493,0.01997360134987314,0.042330526333912516,0.309430450188753,0.2113855549688155
93,10.0,1000.0,1.0,-0.3,-0.1,-0.09904963084751467,0.02052031880596002,-0.08292458546331927,0.41954353393360627,0.008544382503166246,0.04342705981658771,0.27981316700163406,0.19559811371532423
94,10.0,1000.0,1.0,-0.3,-0.1,-0.10000117934383329,0.020420263608215576,0.0012017714279563623,0.4154235708921733,-0.00015244578122933523,0.04199052247251247,0.27750041997030717,0.1915001590744882
95,10.0,1000.0,1.0,-0.3,-0.1,-0.1002666605528826,0.020513733637678416,0.07965750479151394,0.40026911797968945,-0.008358235658866746,0.04103411587083676,0.26859964804751774,0.1847136840978847
96,10.0,1000.0,1.0,-0.3,-0.1,-0.10051285123808903,0.019981812364437655,0.2121570217000285,0.40009190985232035,-0.021507440070527538,0.0412261153993766,0.2940609909097964,0.18976009316900977
97,10.0,1000.0,1.0,-0.3,-0.1,-0.0998354031139279,0.02138998348567297,0.29846363817147586,0.4146021434379203,-0.029638556142948285,0.043232938273348176,0.33526601524915667,0.19967766273528942
98,10.0,1000.0,1.0,-0.3,-0.1,-0.10008903722726564,0.019734246765746474,0.38964739073695687,0.39773061694913253,-0.03843119676216956,0.040614380829081295,0.356805582078811,0.20429455157015117
99,10.0,1000.0,1.0,-0.2,-0.1,-0.10035635375415079,0.02057150713282779,-0.3914708269373773,0.41861818922662514,0.03886452356344667,0.04307590616091681,0.39141536241766756,0.22856385750132405
100,10.0,1000.0,1.0,-0.2,-0.1,-0.09918227176442543,0.020651226833426947,-0.2884406991090139,0.38958839408268264,0.02892963448792916,0.03994751683227186,0.32694726840954774,0.21571036638807933
101,10.0,1000.0,1.0,-0.2,-0.1,-0.098704118260211,0.020881153961881695,-0.19735293316857738,0.414987904186266,0.01969261464997361,0.04223111590090299,0.3037182028151124,0.20084978514010202
102,10.0,1000.0,1.0,-0.2,-0.1,-0.09849441316140849,0.020311592794272915,-0.10883126643622018,0.39442792936620014,0.01066347147178595,0.040883165453852746,0.27220025392592084,0.1946617948961818
103,10.0,1000.0,1.0,-0.2,-0.1,-0.10025751688290632,0.020192058525421695,0.0342908452595573,0.40319256441526424,-0.0033572508936883364,0.041180425323390515,0.26326851714737953,0.18583989967292217
104,10.0,1000.0,1.0,-0.2,-0.1,-0.09968084279463585,0.020765862606962,0.1208657402635101,0.40075412908069413,-0.012479180747755591,0.041549391289218605,0.26780933036585897,0.1853944928381073
105,10.0,1000.0,1.0,-0.2,-0.1,-0.09867412360850637,0.019676122138558825,0.21541000759605414,0.4119820594814126,-0.021117857623884663,0.04129560988554586,0.29391669034297285,0.19102329131480988
106,10.0,1000.0,1.0,-0.2,-0.1,-0.1005387347711208,0.020734368947372545,0.2890030872464489,0.40631086042589554,-0.02910627304569262,0.0417060627093973,0.32218525929291425,0.19632686492153612
107,10.0,1000.0,1.0,-0.2,-0.1,-0.09985823083288278,0.020750391038145827,0.3969165208575712,0.42847097745292895,-0.040018681122048906,0.044952590180599473,0.3597021513139075,0.20126491900511423
108,10.0,1000.0,1.0,-0.1,-0.1,-0.09941169721561217,0.019293633203443097,-0.400726833688252,0.41158015526765757,0.03971747980376407,0.042764364301185014,0.3837507272837919,0.22733513474444525
109,10.0,1000.0,1.0,-0.1,-0.1,-0.09917227088576126,0.01986728791391693,-0.31080063387984047,0.41690725138970464,0.03129337464879852,0.042638596541899956,0.3350801014463329,0.22496549732684967
110,10.0,1000.0,1.0,-0.1,-0.1,-0.09998630018011681,0.020154082623149144,-0.21316705752970166,0.4247419325390148,0.0211720377588943,0.04381607835649606,0.306728103053421,0.21345300165683448
111,10.0,1000.0,1.0,-0.1,-0.1,-0.10046221147761462,0.020402013619020016,-0.09755402451576069,0.41275905236460136,0.009582150825061385,0.04170201391076972,0.26966893607785936,0.19151534090430627
112,10.0,1000.0,1.0,-0.1,-0.1,-0.09924535821500373,0.020012396050227484,0.010990507694888333,0.3890573199708863,-0.0010867629355490313,0.0395742406067769,0.25624246669329714,0.18138774946236433
113,10.0,1000.0,1.0,-0.1,-0.1,-0.09967017644682355,0.020141617043955746,0.10006669560934374,0.40530843225098007,-0.009937763618183961,0.040402999288421455,0.26137293822976576,0.18791826183058077
114,10.0,1000.0,1.0,-0.1,-0.1,-0.09912973855944197,0.020597400527559494,0.1961737923142879,0.3754330377953353,-0.019320770349457703,0.03816488460071986,0.2682740210737777,0.19119212343056827
115,10.0,1000.0,1.0,-0.1,-0.1,-0.09988834927115152,0.020232379582161758,0.27409667342995353,0.39778169040753275,-0.027671222709886416,0.041527149494174666,0.30816140241792617,0.19451763510729958
116,10.0,1000.0,1.0,-0.1,-0.1,-0.10030237449010855,0.02097361742355076,0.3984366250104026,0.3956223981245537,-0.03984740194899612,0.040895709713451536,0.3546565553013098,0.19679975528576188
117,10.0,1000.0,1.0,0.0,-0.1,-0.10068758937642286,0.021001778037515174,-0.4019372569940515,0.40567627346325924,0.040746288109624315,0.042992643603619166,0.3680266300573249,0.22211082702530574
118,10.0,1000.0,1.0,0.0,-0.1,-0.09945897926743774,0.021218353089816278,-0.30858202825140174,0.42820404551213,0.03075328433527845,0.04404156418452532,0.3416618380387979,0.21677616202240474
119,10.0,1000.0,1.0,0.0,-0.1,-0.09922600569114734,0.02021546495026096,-0.20199762495950216,0.41496811331506117,0.02025107713069847,0.04240892703170598,0.2929652476602418,0.19761963756426068
120,10.0,1000.0,1.0,0.0,-0.1,-0.09971977988373695,0.020729146193314275,-0.08850750669092554,0.4085212088146219,0.008998307252966254,0.04167303904821561,0.27620074138905537,0.19286172397618823
121,10.0,1000.0,1.0,0.0,-0.1,-0.09926931141874679,0.020715396025861085,-0.006997420154493549,0.41097889655811704,0.0005185297783938176,0.042093719050894915,0.2581682192669274,0.18211621409942283
122,10.0,1000.0,1.0,0.0,-0.1,-0.09930138718056662,0.02051599946653869,0.0979851012568366,0.3879047046107214,-0.010051438656444372,0.03934032868940286,0.2585463454875312,0.19791648437882123
123,10.0,1000.0,1.0,0.0,-0.1,-0.09971696459072783,0.021489844014845716,0.2143182354967264,0.40420851629880056,-0.021333506569354413,0.040975912630091677,0.2967306189833545,0.20218282502457788
124,10.0,1000.0,1.0,0.0,-0.1,-0.10011533287999601,0.019831978233296133,0.30610293863107974,0.40559417041703894,-0.030772913491127454,0.04193995242110222,0.32318696325806096,0.20794544802656023
125,10.0,1000.0,1.0,0.0,-0.1,-0.10103770036407607,0.01933803042156567,0.3992731502030034,0.4079181490998021,-0.04028234838290559,0.04229907577483987,0.37479114991352735,0.216172417713333
126,10.0,1000.0,1.0,0.1,-0.1,-0.09960149603651401,0.020768362400162974,-0.4065993416304134,0.3912980106138713,0.040333415696062025,0.04018401676642174,0.3550395390696676,0.20402574197940984
127,10.0,1000.0,1.0,0.1,-0.1,-0.09958443732327807,0.02024891933369838,-0.28885449009553416,0.4116213496387066,0.028668467346419476,0.04137028974424725,0.3140901944954622,0.19625950513728174
128,10.0,1000.0,1.0,0.1,-0.1,-0.10006096367873385,0.02097513466227758,-0.19114911865948286,0.4137336838276714,0.019415860536257077,0.04300913984424156,0.28963629755035275,0.1902029567903061
129,10.0,1000.0,1.0,0.1,-0.1,-0.10075498262142785,0.020446091779300266,-0.08200895856445833,0.41728254943692766,0.008601756272020873,0.04283160561923016,0.26781123239859234,0.18811895844879356
130,10.0,1000.0,1.0,0.1,-0.1,-0.0991644952095593,0.019937052582026438,-0.01591524177259921,0.4036528793737615,0.0018345511831199342,0.04113206680793913,0.252273645554332,0.18351768712028316
131,10.0,1000.0,1.0,0.1,-0.1,-0.0992988766768871,0.019834146165506005,0.08748157037848964,0.43306174420174953,-0.009155466760058729,0.04432954483144695,0.27905624907269555,0.20105043957533303
132,10.0,1000.0,1.0,0.1,-0.1,-0.09980258657812911,0.020217354030833225,0.2083056976664833,0.39991816748136444,-0.020582153241540516,0.04098266792653205,0.30085622667164424,0.20836569713737604
133,10.0,1000.0,1.0,0.1,-0.1,-0.09931075779095286,0.020176806665038845,0.3276320855763114,0.38751151432820774,-0.03228385143444002,0.039236160909642694,0.34442881066439085,0.21805281996465317
134,10.0,1000.0,1.0,0.1,-0.1,-0.10043398160873881,0.02112295681607067,0.40079538317277663,0.40192814410027417,-0.04016924393553124,0.04179813366086341,0.38454449116920425,0.2194447909027586
135,10.0,1000.0,1.0,0.2,-0.1,-0.10113345500004678,0.02003258513939685,-0.41830854039319115,0.4026195228090144,0.04301175316900398,0.04292885317122717,0.3689326526621948,0.21261621572855896
136,10.0,1000.0,1.0,0.2,-0.1,-0.09995232188550085,0.020446607659452325,-0.2999219602614346,0.41154432247587547,0.030671600778336965,0.04257580827040914,0.3229891400043473,0.19663941940386226
137,10.0,1000.0,1.0,0.2,-0.1,-0.09965722064008238,0.02069175313735659,-0.1908911833901494,0.407917338374861,0.018736315860489582,0.04169260604734579,0.29226120030893615,0.18788997306390462
138,10.0,1000.0,1.0,0.2,-0.1,-0.10007272012754174,0.01987601329502057,-0.13997607217166486,0.41448537986126655,0.014345520001416819,0.042142089919661535,0.28073243765877687,0.19083059073840747
139,10.0,1000.0,1.0,0.2,-0.1,-0.09939638215633158,0.019413049410747608,0.0036858235506879193,0.3917851672284516,-0.00023919573671672445,0.03952631721699286,0.26487767448637145,0.18203507367521696
