,N,NSim,typeA,Exp_a,Exp_b,mAct_a,stdAct_a,mAct_b,stdAct_b,m_IE,std_IE,m_K,std_K
0,10.0,1000.0,99.0,-0.4,0.0,0.001632753509018941,0.3547068325415174,-0.4206050493061206,0.40729793694835226,-0.0044474527114397484,0.22973293418641155,0.13622363018383157,0.13442545860968114
1,10.0,1000.0,99.0,-0.4,0.0,0.010942872634801176,0.3708944791601593,-0.31410922584112805,0.40363666916635094,-0.002419192867430436,0.1949529640572723,0.11361812567386412,0.1226953525033305
2,10.0,1000.0,99.0,-0.4,0.0,-0.01819439720939955,0.38255780310278653,-0.1847853540016793,0.43886055126986284,0.0042766782523308445,0.19350155108403075,0.11117830974167874,0.12134156378973641
3,10.0,1000.0,99.0,-0.4,0.0,-0.010394413246298992,0.3779930649938625,-0.1068195469150726,0.3858708156246099,0.006462384389995827,0.14062508442951893,0.09581131770124685,0.10577750098296598
4,10.0,1000.0,99.0,-0.4,0.0,-0.0016912963066987637,0.37993490233145,-0.021118159231027035,0.40416964715849085,0.001672613786665347,0.14858560385393316,0.09474147998170004,0.10871863758472691
5,10.0,1000.0,99.0,-0.4,0.0,0.01820746654881058,0.38507487755392134,0.0892019169041076,0.4125897864823164,0.02425406744989582,0.1701594448736124,0.10539155550586064,0.11960222980291196
6,10.0,1000.0,99.0,-0.4,0.0,-0.017547183798266367,0.3819231555625519,0.22747224760936427,0.4051105008775954,-0.005878354504545238,0.18293612955931537,0.11192471291228837,0.1216843439352914
7,10.0,1000.0,99.0,-0.4,0.0,-0.008241883346104322,0.3798889299002925,0.31812091607893256,0.42001653122705274,-0.0065570461758819205,0.19946972193155266,0.12133993974946396,0.1258893722206902
8,10.0,1000.0,99.0,-0.4,0.0,0.02213456202018309,0.3786604605617917,0.4108491725677361,0.40113391859401637,0.011535352612569619,0.21628433837613711,0.13680365988439236,0.13431786973692084
9,10.0,1000.0,99.0,-0.3,0.0,-0.014636054775842216,0.36387184520840504,-0.3839475905282626,0.37627106248032466,0.0034805924778558966,0.1814280701367857,0.12245800262714374,0.12218150227717348
10,10.0,1000.0,99.0,-0.3,0.0,-0.0037639522777169116,0.36881755231493507,-0.2981277941928556,0.42151920010082355,0.002387456980274516,0.19497617449398516,0.11294051030669178,0.12553400864995684
11,10.0,1000.0,99.0,-0.3,0.0,-0.006328665705498739,0.389990037027851,-0.19508781733417901,0.41755790737981685,0.004515651710688283,0.17382167228333836,0.10994466968478415,0.11859618666151713
12,10.0,1000.0,99.0,-0.3,0.0,0.006308576502387595,0.37000121619550064,-0.11033903412025364,0.37990696939063395,0.002062974578217156,0.14399672423482465,0.09261601011921072,0.10419369071600557
13,10.0,1000.0,99.0,-0.3,0.0,0.01783618108283434,0.3820977533629831,0.016670637157399925,0.44125321873802026,0.0018529904484688479,0.1582948731510666,0.09213645013017928,0.10172995610121874
14,10.0,1000.0,99.0,-0.3,0.0,0.005321649409659917,0.36036794975143904,0.11017508025820869,0.39455735606460984,0.005307768474464451,0.14618303812448247,0.09491697680351685,0.11179132869859014
15,10.0,1000.0,99.0,-0.3,0.0,0.010386041127504278,0.37090013554509094,0.21131865320452028,0.3931647384225278,-0.002923094742765083,0.16027862304998197,0.1021533751772987,0.11012501833162497
16,10.0,1000.0,99.0,-0.3,0.0,0.0014458691087937306,0.38234987653238034,0.3035922919739182,0.4122855306561058,0.0036249306038399418,0.20878818783755917,0.11831998229069887,0.12457753228426151
17,10.0,1000.0,99.0,-0.3,0.0,0.0036026326262072307,0.38632135300590426,0.40556444816163784,0.40975298950559136,0.008938084561443906,0.20880083272964325,0.13666199165320028,0.14010031087281094
18,10.0,1000.0,99.0,-0.2,0.0,0.006982636011094539,0.37823985083342193,-0.38417492634523204,0.40901941460752206,0.0008667041886906315,0.2126969893173266,0.12963508392211015,0.12966716993849842
19,10.0,1000.0,99.0,-0.2,0.0,-0.003564215052347726,0.3719467097285822,-0.28450903567118135,0.40678155339112104,0.000154597731223456,0.18643902507907212,0.11621383926092119,0.11988186377149805
20,10.0,1000.0,99.0,-0.2,0.0,-0.024175815526473656,0.39049748414355584,-0.17835143619968336,0.4076090561003733,0.0075903273342549545,0.17334528807053562,0.1003717703268572,0.11090329035975514
21,10.0,1000.0,99.0,-0.2,0.0,0.02168961698709034,0.37412995132555465,-0.07764351671036195,0.40263150565049677,0.003436354935031683,0.1551473358936054,0.09648542905413769,0.11243738776311843
22,10.0,1000.0,99.0,-0.2,0.0,-0.01166855956457977,0.3774395640471096,-0.0038290034152005967,0.4136787080744797,-0.004834640557425514,0.15156871315826,0.09303203292797625,0.10743911928578614
23,10.0,1000.0,99.0,-0.2,0.0,-0.0058821584460514815,0.38416714362635174,0.10605286285568201,0.39157319870655033,0.00011735674936940566,0.1465591340961586,0.09460405140421894,0.10323626940600507
24,10.0,1000.0,99.0,-0.2,0.0,0.0002665700665065298,0.3850302202249056,0.19500789696560772,0.4149760010164339,0.0034067108582043317,0.1756970753388191,0.10442618851683375,0.11799428786915993
