,N,NSim,typeA,Exp_a,Exp_b,mAct_a,stdAct_a,mAct_b,stdAct_b,m_IE,std_IE,m_K,std_K
46,10.0,1000.0,99.0,0.1,-0.3,-0.2993140024815236,0.38300027928179936,-0.30781135112455366,0.3889488131073264,0.09368336125889139,0.23550918671332516,0.14386579015226644,0.1425243301098518
47,10.0,1000.0,99.0,0.1,-0.3,-0.3128779696070968,0.3989241593742365,-0.19696030625537708,0.3825992061506966,0.056581752468701924,0.21061433615691913,0.12559791709324017,0.12358567831663192
48,10.0,1000.0,99.0,0.1,-0.3,-0.29472447929937423,0.3639348841534533,-0.09182533389144815,0.4158769175087502,0.027032489791417265,0.20222732741408755,0.11583181567334534,0.12357201274506162
49,10.0,1000.0,99.0,0.1,-0.3,-0.29322575576500165,0.3743645924965526,0.007399133329003591,0.4352637359291373,-0.005049916238717734,0.2085719946692497,0.11972924427670584,0.12864873398217777
50,10.0,1000.0,99.0,0.1,-0.3,-0.30225373562935587,0.3637694590542136,0.09474120184567118,0.41522010532351505,-0.0249799534017856,0.18456916494453235,0.11681172978632175,0.1289675704123348
51,10.0,1000.0,99.0,0.1,-0.3,-0.302567417352659,0.37478585024837746,0.19785274390073493,0.4069684964003055,-0.0691264342788569,0.2162296245487847,0.1331258158888386,0.13938609361346177
52,10.0,1000.0,99.0,0.1,-0.3,-0.28935951142230115,0.3656151105286556,0.3131897859573874,0.41064604861693843,-0.09149421485040682,0.2166930698878251,0.1474363887501812,0.14530736343808637
53,10.0,1000.0,99.0,0.1,-0.3,-0.29687016911260516,0.37503482578455194,0.36883513517075484,0.4059197975210033,-0.11007817885283351,0.24098328697192428,0.1635705924210438,0.1568503991711076
54,10.0,1000.0,99.0,0.2,-0.3,-0.2850907213047054,0.3758454656156104,-0.4083897891915346,0.3959976439219472,0.11614501741985533,0.2465042404066103,0.15912678738598862,0.14395286984079264
55,10.0,1000.0,99.0,0.2,-0.3,-0.2931872078766037,0.3903292956837699,-0.30892519326133183,0.42522893485776364,0.09419925512840258,0.2373353493869554,0.14657504595776516,0.14239684260188878
56,10.0,1000.0,99.0,0.2,-0.3,-0.30374596201334075,0.37364668716559746,-0.1884974268460731,0.4149225247779346,0.0596405790436237,0.21662756936885053,0.12956961340856038,0.13214439007220619
57,10.0,1000.0,99.0,0.2,-0.3,-0.3172450929770704,0.38784322640732627,-0.11980863935302906,0.4240766661312461,0.03628292143827547,0.20190050940957313,0.1243605133415995,0.127105308800268
58,10.0,1000.0,99.0,0.2,-0.3,-0.2976887683097799,0.36075775326128384,-0.01196217695976031,0.42811448777361927,0.00911945775107258,0.1926658508137878,0.11213192291830637,0.12349523790727171
59,10.0,1000.0,99.0,0.2,-0.3,-0.30576053849129936,0.3794208176573213,0.09705695835195789,0.4026727504131818,-0.02986042796064048,0.2014269122794408,0.11948187770105605,0.12802832559052194
60,10.0,1000.0,99.0,0.2,-0.3,-0.3223291435153092,0.37870739245973783,0.19947194383397407,0.4173485017957358,-0.07141248549859884,0.21583550667010337,0.14236890707444616,0.13888392426694948
61,10.0,1000.0,99.0,0.2,-0.3,-0.29508243965563524,0.374183197551794,0.2824995769101224,0.40395737470426757,-0.0711541148877316,0.2236214520085518,0.14695364647720965,0.1449441539327706
62,10.0,1000.0,99.0,0.2,-0.3,-0.3139277836497788,0.3796671953409502,0.3965813184519957,0.4277429072161568,-0.12515168181399938,0.2720873914032709,0.17165521386115332,0.16232087653623742
63,10.0,1000.0,99.0,0.3,-0.3,-0.2803820668355684,0.36693961426266725,-0.4013741240055158,0.4208177629786699,0.11435175110900593,0.24310521805204477,0.16087844546138408,0.14509377079747957
64,10.0,1000.0,99.0,0.3,-0.3,-0.2932263671511724,0.3843332812817574,-0.30411727412213324,0.40010934006965154,0.08704163087940565,0.21948178988319217,0.13716532229752212,0.13104745918999697
65,10.0,1000.0,99.0,0.3,-0.3,-0.32074522751523443,0.3783886003226363,-0.1839158915211109,0.4171465808304416,0.06103377822676761,0.2011229327132822,0.13084705203304514,0.1327627399806332
66,10.0,1000.0,99.0,0.3,-0.3,-0.30205233886701727,0.37380475661448326,-0.09437070113524262,0.43363939171706484,0.02801195162779308,0.22801073406857864,0.12387621779112674,0.13132301802012747
67,10.0,1000.0,99.0,0.3,-0.3,-0.28334635309087053,0.37818816676014494,-0.0034428498369025924,0.41468839693141724,-0.007164587518300177,0.18981618235457745,0.1186364200743007,0.12355847195074893
68,10.0,1000.0,99.0,0.3,-0.3,-0.2877332164877464,0.3828146927749283,0.10828964643038519,0.429375756384048,-0.030708613844710065,0.21628937172001883,0.12956701330763074,0.13640586467028007
69,10.0,1000.0,99.0,0.3,-0.3,-0.29848783932724915,0.37208206037182,0.21257391308261425,0.42657213730650684,-0.06970583916567813,0.2092712247289451,0.14154461507893978,0.14427081891817783
70,10.0,1000.0,99.0,0.3,-0.3,-0.2900846700065666,0.3790604119886492,0.3111073029030346,0.3949655041613331,-0.09652701920402464,0.2255334386833776,0.15066797959995354,0.14645900727315275
71,10.0,1000.0,99.0,0.3,-0.3,-0.2995150955078985,0.364640181855135,0.40202888798767983,0.40431688381723474,-0.11951099071916395,0.23950748567923127,0.17374833403226986,0.16408336294856152
72,10.0,1000.0,99.0,0.4,-0.3,-0.2876289447065602,0.3799796638592047,-0.4143751567955093,0.39355640395177816,0.1256966862292913,0.25026867159966554,0.15358425877023632,0.14438671452589344
73,10.0,1000.0,99.0,0.4,-0.3,-0.313912026904687,0.37740791784875266,-0.30808271127385783,0.44399589844844856,0.09414642318336411,0.24994877162485601,0.1455345349890862,0.14444747931033575
74,10.0,1000.0,99.0,0.4,-0.3,-0.29959064849970407,0.37209362676077595,-0.18566146550543566,0.4136913845563858,0.056927357139471946,0.20996763701878393,0.12735706969753094,0.1255010986919618
75,10.0,1000.0,99.0,0.4,-0.3,-0.30002465036046777,0.3616720687840537,-0.10753357294433456,0.41087251001011804,0.03325193209938735,0.19493712900850452,0.12194302375987115,0.12697394486676886
76,10.0,1000.0,99.0,0.4,-0.3,-0.3116800028971245,0.38678163549664196,0.009948828687994588,0.4089393054634073,-0.005657268625611127,0.20005127383239804,0.11653343558041564,0.11822328475476344
77,10.0,1000.0,99.0,0.4,-0.3,-0.2953447721112307,0.3637688120319656,0.08885722678645316,0.40518985185232775,-0.02468000019150248,0.18186708121253686,0.1207269995760837,0.12379214577441679
78,10.0,1000.0,99.0,0.4,-0.3,-0.2829788765759298,0.40585451394809186,0.18239586264994126,0.4057125865010597,-0.041248432720646204,0.21795010321568342,0.127598841723561,0.13251596322578255
79,10.0,1000.0,99.0,0.4,-0.3,-0.29708838295299683,0.3922075724536323,0.2890486898616751,0.3961968841854174,-0.08668131587796285,0.21313248743232804,0.15248428787927357,0.15074518679385515
80,10.0,1000.0,99.0,0.4,-0.3,-0.2904263872271971,0.3929522381891192,0.4067099135403574,0.4197167644710162,-0.12286167018486034,0.2560411432437629,0.1881579589874482,0.16890393753079733
81,10.0,1000.0,1.0,-0.4,-0.3,-0.30087568073104043,0.020683095917950138,-0.3986691303709213,0.4011130020247437,0.1199336453772954,0.12095225088880285,0.4098245504294082,0.23291501403026216
82,10.0,1000.0,1.0,-0.4,-0.3,-0.30091210026290105,0.02040483980708182,-0.2910902363653958,0.4103807025578147,0.0877280841132864,0.1237879974055293,0.3577050300388064,0.22255728071981495
83,10.0,1000.0,1.0,-0.4,-0.3,-0.2999003566504874,0.019774957873909843,-0.18614658772053042,0.40664096583308473,0.05618403892515699,0.12312640047223156,0.32405438269009174,0.21123236773870016
84,10.0,1000.0,1.0,-0.4,-0.3,-0.3006334255358523,0.02015802380326598,-0.10748344130037085,0.4176759053896249,0.03274624368626486,0.12586963710824112,0.2905294418251698,0.20066907295610129
85,10.0,1000.0,1.0,-0.4,-0.3,-0.30003067784916937,0.019924292638529482,-0.02115527855938248,0.4299626179059421,0.006378253588068452,0.12934087449736367,0.297976821084279,0.20548734301144056
86,10.0,1000.0,1.0,-0.4,-0.3,-0.29997595640913877,0.019839200460160175,0.08887750702439963,0.40525081796637685,-0.026365729155091805,0.12065279145904681,0.29724896233683046,0.19944209841407168
87,10.0,1000.0,1.0,-0.4,-0.3,-0.29935243867261385,0.019744743698317288,0.18218277724521714,0.4217026024488296,-0.054701520822423425,0.12711984807486057,0.32018876828210363,0.2079520610369264
88,10.0,1000.0,1.0,-0.4,-0.3,-0.29963921305921,0.020852670039483236,0.30859716159319905,0.4016595040510657,-0.09246989994060792,0.12128659104484782,0.3600901618518545,0.22608746005566652
89,10.0,1000.0,1.0,-0.4,-0.3,-0.29984525926630806,0.020713098861492172,0.42003029052318824,0.40059822359089425,-0.12530344320757486,0.11972285957721357,0.4082976899055348,0.2317299498170383
90,10.0,1000.0,1.0,-0.3,-0.3,-0.29956420600264827,0.02096274577885659,-0.3961540114745477,0.4081571346037318,0.11895590309978589,0.12355342972846359,0.4133788583187201,0.23172696154243289
91,10.0,1000.0,1.0,-0.3,-0.3,-0.30085394619096595,0.019916282253367258,-0.2887094581851119,0.39451151848627813,0.08695752402838312,0.11961607949377165,0.35091907616264134,0.2244114097911952
92,10.0,1000.0,1.0,-0.3,-0.3,-0.29904655513857015,0.020976489663355278,-0.18920968984013228,0.4070672816585049,0.05666130242634943,0.12248653645719783,0.31814169783933693,0.21623204186431297
93,10.0,1000.0,1.0,-0.3,-0.3,-0.30024675176347815,0.02082706592967395,-0.09579562327347872,0.40384476195021385,0.02869108899046476,0.12128536243357377,0.29317755947685115,0.20047841407227698
94,10.0,1000.0,1.0,-0.3,-0.3,-0.29874289346603816,0.020623127025384193,-0.010345810883490014,0.4157882359708619,0.003180068368793498,0.12442332351224095,0.29559182635176084,0.200663470647096
95,10.0,1000.0,1.0,-0.3,-0.3,-0.29949755911319903,0.020011464874794885,0.10759146798823972,0.4478849217948582,-0.03241740304164768,0.13605555921458043,0.30166693088549806,0.20136316324584552
96,10.0,1000.0,1.0,-0.3,-0.3,-0.30101025639732637,0.020746387638898266,0.1913162141938664,0.41589107289305227,-0.05757618759188124,0.1253455432138665,0.32802971805190373,0.21229258348102958
97,10.0,1000.0,1.0,-0.3,-0.3,-0.3012424147392705,0.02047182502723174,0.311357200271658,0.3961550083678252,-0.0941763172214431,0.12024193436779998,0.3563081883590828,0.22168875891616177
98,10.0,1000.0,1.0,-0.3,-0.3,-0.3004651182803848,0.021164051717433536,0.4225272661557517,0.40503675367505443,-0.12741457735921624,0.12350837147948603,0.4080795510423746,0.22927580243405418
99,10.0,1000.0,1.0,-0.2,-0.3,-0.29947892190498077,0.01994648024818857,-0.3831900703176238,0.40296563064878926,0.11522050679406426,0.12114651655616347,0.40187439654034124,0.2260827594086816
100,10.0,1000.0,1.0,-0.2,-0.3,-0.30014935760636247,0.01991442046690474,-0.3075151281978849,0.4045003369964702,0.09180393756016954,0.12197553387252189,0.360686808260887,0.2255219477069464
101,10.0,1000.0,1.0,-0.2,-0.3,-0.30016088381686545,0.020766055242651488,-0.19309369163519619,0.4146084496889447,0.05819848464563769,0.1244256777187069,0.3242753000448476,0.21200513292712048
102,10.0,1000.0,1.0,-0.2,-0.3,-0.29935898670108896,0.020635680459392125,-0.08864597731609095,0.3892786267086476,0.026225234239509315,0.11685542435272671,0.28451296596580106,0.19595100729458184
103,10.0,1000.0,1.0,-0.2,-0.3,-0.2997779385156365,0.02056057911279219,0.0007952515156403379,0.38436383738615204,-0.00038776208203638316,0.11562142434727471,0.2738116685593364,0.1959897470123141
104,10.0,1000.0,1.0,-0.2,-0.3,-0.2996769005329629,0.02034826948682321,0.0909725178308926,0.3882389333421075,-0.02723523865773211,0.11666781201495365,0.29443393216321057,0.1956300360310867
105,10.0,1000.0,1.0,-0.2,-0.3,-0.3018668592864376,0.02066561827549778,0.21913792345219252,0.4320111436874202,-0.06648800331704396,0.1303691341437317,0.33275279398409896,0.21864440602221447
106,10.0,1000.0,1.0,-0.2,-0.3,-0.30013338282372026,0.020419499786731354,0.28675869650557567,0.40948942137058836,-0.08579951972955518,0.12412473461121565,0.35355991338416665,0.2210554459741441
107,10.0,1000.0,1.0,-0.2,-0.3,-0.3005511128446733,0.01981011036464529,0.4053670093136991,0.4131974270247267,-0.12189657013340534,0.12532027420338843,0.40685041836084807,0.24514119782285548
108,10.0,1000.0,1.0,-0.1,-0.3,-0.2997291082514124,0.020369148074055047,-0.3898088540956164,0.39756886017174986,0.11730132594840885,0.11938192989025422,0.4047413528607906,0.22925066691342727
109,10.0,1000.0,1.0,-0.1,-0.3,-0.2993717871924086,0.02020196200069362,-0.3258045316482087,0.41059203347976164,0.09763103764249448,0.12232082994787209,0.3708628590524721,0.22753400432932597
110,10.0,1000.0,1.0,-0.1,-0.3,-0.3001916991113302,0.02119812485196779,-0.22114921413213268,0.4066547386895128,0.06634932959016426,0.12292958000955782,0.32712622867008456,0.21597986530874683
111,10.0,1000.0,1.0,-0.1,-0.3,-0.3009898146943699,0.020137914720125154,-0.09146226816588322,0.4072482554602019,0.027303118831633732,0.12371150032949056,0.28507266797747755,0.20338096858976756
112,10.0,1000.0,1.0,-0.1,-0.3,-0.2990960004323156,0.020335489664304495,0.002523795719347303,0.40801809402781425,-0.00048485159369890906,0.12168854383398808,0.2819867204915329,0.19711205734293533
113,10.0,1000.0,1.0,-0.1,-0.3,-0.3009954767927734,0.020190148682508263,0.10075092140017894,0.392360656345208,-0.03030207172597246,0.11875138437840055,0.29584211531112214,0.20508514475592274
114,10.0,1000.0,1.0,-0.1,-0.3,-0.30026027008894046,0.019554448102082015,0.19225819238578978,0.4332478142430377,-0.057606287160874334,0.13057593872667514,0.32458352970033855,0.21920973914811606
115,10.0,1000.0,1.0,-0.1,-0.3,-0.2992456551924827,0.02066272298509443,0.31131056279844155,0.41481499236326463,-0.09306132458905068,0.12452276416760197,0.3578991491754167,0.21908753116920962
116,10.0,1000.0,1.0,-0.1,-0.3,-0.30063331756088796,0.020976323392700426,0.42116862885018624,0.40205385923668663,-0.12687313861984148,0.12141848905129675,0.400797229938408,0.23588889059524082
117,10.0,1000.0,1.0,0.0,-0.3,-0.2987639448188829,0.01991926306688183,-0.4204294625574792,0.4060264333678269,0.12561606224646094,0.12128738645428914,0.4170597449802143,0.2274006364565195
118,10.0,1000.0,1.0,0.0,-0.3,-0.2997696064184499,0.020355393692932558,-0.3004337337542972,0.39651628013667306,0.08999632811421486,0.11890869546690111,0.3553316990054433,0.2182806352446799
119,10.0,1000.0,1.0,0.0,-0.3,-0.29955014961787213,0.020664767942513748,-0.19211417049473992,0.3835356554966172,0.057407864183123665,0.11503000757846582,0.3163954223997689,0.211627197190986
120,10.0,1000.0,1.0,0.0,-0.3,-0.30025782503395804,0.021118808151138205,-0.11023608829212042,0.40824696865982935,0.03295187980871349,0.12319140256772154,0.2986498860490059,0.20756739435204824
121,10.0,1000.0,1.0,0.0,-0.3,-0.30031245411115404,0.020949530505045187,-0.0029120491792388875,0.40534873988168335,0.0009181505153877055,0.12094071247282244,0.28991404727023434,0.20056043948358052
122,10.0,1000.0,1.0,0.0,-0.3,-0.2998563918845431,0.02094091350225403,0.09836070040900508,0.40261966305829433,-0.029722568922933824,0.12108397107940977,0.29089210581704145,0.19626653140111844
123,10.0,1000.0,1.0,0.0,-0.3,-0.2994297974902421,0.02132200937539336,0.2056416946125584,0.411185442339172,-0.06228404697487211,0.12398399526978301,0.3214937002440573,0.21395853224124445
124,10.0,1000.0,1.0,0.0,-0.3,-0.3010609621114592,0.01997413174039118,0.314850298130473,0.38976384076348153,-0.09449898063759503,0.11690608579630644,0.36518048897878197,0.22344352478813978
125,10.0,1000.0,1.0,0.0,-0.3,-0.300718621582169,0.020861389643346575,0.3967388665182456,0.4194171230705826,-0.1192761448011984,0.1260688676049981,0.4186533064883076,0.22992717018932646
126,10.0,1000.0,1.0,0.1,-0.3,-0.3008339000129924,0.02058383229167984,-0.39902364585695044,0.4116760907118629,0.12017802396145927,0.12430298227438905,0.4031282865314768,0.22997946717219486
127,10.0,1000.0,1.0,0.1,-0.3,-0.29929266803332166,0.02071090580302244,-0.29839076509086404,0.4188562896818606,0.08900902213116739,0.1260159207984389,0.36237315168879025,0.22209491644036328
128,10.0,1000.0,1.0,0.1,-0.3,-0.29897227785798325,0.020134122562588213,-0.1941094213644393,0.40355259213923017,0.05805161166433095,0.12066753276861622,0.31277246398351305,0.21046904977840802
129,10.0,1000.0,1.0,0.1,-0.3,-0.30016996532226264,0.020596766203992884,-0.076214946107645,0.4188511216926088,0.023003407294694064,0.12681668267118282,0.29697560507436627,0.20011030577553904
130,10.0,1000.0,1.0,0.1,-0.3,-0.3007399991275724,0.019772623909899114,-0.02652826839005226,0.40368064104144463,0.007654047026973218,0.12213987867566452,0.29423254367747276,0.2070085908601211
131,10.0,1000.0,1.0,0.1,-0.3,-0.29961350008042403,0.020193671120243437,0.09828812274120455,0.3893273377720932,-0.029449027973027328,0.11672965519890793,0.28845018533905104,0.19579064701465201
132,10.0,1000.0,1.0,0.1,-0.3,-0.29967207714974137,0.01988090326894766,0.1951314288421554,0.39459015233488914,-0.058484148372126954,0.11799197070280512,0.3237794145249335,0.21421267842691302
133,10.0,1000.0,1.0,0.1,-0.3,-0.2993371712054261,0.021428773234471513,0.2987603054211919,0.42903706373302297,-0.08951218888366791,0.12865907738492105,0.3579052939071769,0.2211588812725323
134,10.0,1000.0,1.0,0.1,-0.3,-0.30004778886681166,0.02074809617799034,0.413168079235478,0.42246873261866985,-0.12378638142911569,0.1278754992555577,0.4093112783992368,0.22781401478929117
135,10.0,1000.0,1.0,0.2,-0.3,-0.29947574686144524,0.019853898964169316,-0.38017692134693026,0.41829172047939733,0.11371190616560926,0.12622933284578372,0.39712072939805737,0.23372313891051166
136,10.0,1000.0,1.0,0.2,-0.3,-0.2995324113065583,0.021556794640638678,-0.3043360007157164,0.4150013515221202,0.09146286257092767,0.12511900763799197,0.35421993478211955,0.22232845249885044
137,10.0,1000.0,1.0,0.2,-0.3,-0.30019535892980803,0.020625258323177628,-0.1965422034045066,0.401118302125604,0.05927170708149457,0.12038817513898706,0.32110528785557246,0.2092514335292585
138,10.0,1000.0,1.0,0.2,-0.3,-0.2999176166299452,0.02082601347299316,-0.10370453711026863,0.40387465931082456,0.03119422609105232,0.1211717170310875,0.29933167186954507,0.20396419338113422
139,10.0,1000.0,1.0,0.2,-0.3,-0.300604197721853,0.01994553201725241,0.018389126177073067,0.4043761066037757,-0.005705758874477031,0.12188365412622898,0.29154063125198015,0.1958936835973645
